trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Start.started,welcome.started,Start.stopped,vedio_withaudio_B1.started,movie.started,sound_1.started,sound_1.stopped,vedio_withaudio_B1.stopped,movie.stopped,Block2.started,text.started,key_resp.started,Block2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_again.started,text_3.started,text_3.stopped,start_again.stopped,Vedio_audio_B2.started,movie_2.started,sound_2.started,sound_2.stopped,Vedio_audio_B2.stopped,movie_2.stopped,thank_you.started,text_2.started,text_2.stopped,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
861,0,861,0,,,,,1107.1587096997537,,,,,1107.1373744998127,1107.1587096997537,1107.485205979785,1108.031079699751,1108.4189472999424,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
862,0,862,0,,,,,1108.4391355998814,,,,,1108.4205987998284,1108.4391355998814,1108.7518992798869,1109.2611467000097,1109.7022555000149,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
863,0,863,0,,,,,1109.7193612996489,,,,,1109.703921499662,1109.7193612996489,1110.0522522798274,1110.6120707998052,1110.985689099878,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
864,0,864,0,,,,,1111.0024989997037,,,,,1110.98738639988,1111.0024989997037,1111.2852578798775,1111.8420393997803,1112.2690073000267,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
865,0,865,0,,,,,1112.2854237998836,,,,,1112.2707879999653,1112.2854237998836,1112.6019747799728,1113.171040899586,1113.5523150996305,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
866,0,866,0,,,,,1113.6000064997934,,,,,1113.5540827997029,1113.6000064997934,1113.852057279786,1114.3912108000368,1114.835957000032,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
867,0,867,0,,,,,1114.8787584998645,,,,,1114.837640799582,1114.8787584998645,1115.2187292797025,1115.7810626998544,1116.1191515997052,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
868,0,868,0,,,,,1116.159556800034,,,,,1116.1209177998826,1116.159556800034,1116.502101979917,1117.0119210998528,1117.4024319997989,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
869,0,869,0,,,,,1117.4383479999378,,,,,1117.4041256997734,1117.4383479999378,1117.802025879966,,1118.685739599634,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
870,0,870,0,,,,,1118.7185310996138,,,,,1118.6874679997563,1118.7185310996138,1119.018771279836,1119.5410472997464,1119.9691629000008,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
871,0,871,0,,,,,1119.9985910998657,,,,,1119.9709255998023,1119.9985910998657,1120.3186257795896,1120.8421238996089,1121.2526057995856,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
872,0,872,0,,,,,1121.2796859997325,,,,,1121.2544044000097,1121.2796859997325,1121.5519939798396,1122.0818787999451,1122.5358509998769,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
873,0,873,0,,,,,1122.5597832999192,,,,,1122.5376045997255,1122.5597832999192,1122.8353746796492,1123.3412171998061,1123.8191084000282,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
874,0,874,0,,,,,1123.8387054996565,,,,,1123.8208053996786,1123.8387054996565,1124.1853425798472,1124.7411785000004,1125.1025072997436,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
875,0,875,0,,,,,1125.119030999951,,,,,1125.1042602998205,1125.119030999951,1125.4186439795885,1125.9621367999353,1126.3858277997933,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
876,0,876,0,,,,,1126.4025889998302,,,,,1126.3875312996097,1126.4025889998302,1126.75200887979,1127.3620171998627,1127.6690183999017,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
877,0,877,0,,,,,1127.6855473998003,,,,,1127.6707146996632,1127.6855473998003,1128.0019512798171,1128.6119598997757,1128.9523847997189,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
878,0,878,0,,,,,1128.969273999799,,,,,1128.9540756000206,1128.969273999799,1129.3354347797576,1129.932138599921,1130.2362804999575,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
879,0,879,0,,,,,1130.2793654999696,,,,,1130.2379809999838,1130.2793654999696,1130.6354108799715,1131.2420187997632,1131.5192364999093,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
880,0,880,0,,,,,1131.5584090999328,,,,,1131.5209239996038,1131.5584090999328,1131.9020673797932,1132.431347799953,1132.8026063996367,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
881,0,881,0,,,,,1132.8399942996912,,,,,1132.8043670998886,1132.8399942996912,1133.119059779914,1133.641961499583,1134.0863764998503,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
882,0,882,0,,,,,1134.1189117999747,,,,,1134.0885344999842,1134.1189117999747,1134.4187904798891,1135.0312838000245,1135.3691794998012,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
883,0,883,0,,,,,1135.3988707996905,,,,,1135.3709539999254,1135.3988707996905,1135.7187898799311,1136.261090300046,1136.6525801997632,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
884,0,884,0,,,,,1136.6786652998999,,,,,1136.6543083996512,1136.6786652998999,1137.0526270798873,1137.5712933000177,1137.9357717996463,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
885,0,885,0,,,,,1137.960188199766,,,,,1137.937454199884,1137.960188199766,1138.2353365796153,1138.8313655997626,1139.2192587000318,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
886,0,886,0,,,,,1139.23925470002,,,,,1139.2209944999777,1139.23925470002,1139.602093179943,1140.1620850996114,1140.5025712996721,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
887,0,887,0,,,,,1140.5182533999905,,,,,1140.5043328995816,1140.5182533999905,1140.885416480014,,1141.7857915996574,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
888,0,888,0,,,,,1141.802340499591,,,,,1141.7875653998926,1141.802340499591,1142.1354639797937,1142.6426563998684,1143.0691378000192,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
889,0,889,0,,,,,1143.0856057996862,,,,,1143.0708774998784,1143.0856057996862,1143.418789679883,1144.0120633998886,1144.3523370996118,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
890,0,890,0,,,,,1144.399584800005,,,,,1144.3541111997329,1144.399584800005,1144.6854297800455,1145.2820748998784,1145.636719299946,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
891,0,891,0,,,,,1145.679315599613,,,,,1145.638468399644,1145.679315599613,1146.0021866799798,1146.5913435998373,1146.9359251996502,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
892,0,892,0,,,,,1146.960061499849,,,,,1146.9376621996053,1146.960061499849,1147.3188747798558,1147.8923047999851,1148.2197528998367,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
893,0,893,0,,,,,1148.2385871997103,,,,,1148.221524299588,1148.2385871997103,1148.5354522799607,1149.0830281996168,1149.5026698997244,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
894,0,894,0,,,,,1149.5198102998547,,,,,1149.5044195996597,1149.5198102998547,1149.8526997796725,1150.4420741000213,1150.7860534996726,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
895,0,895,0,,,,,1150.8026661998592,,,,,1150.78777419962,1150.8026661998592,1151.1355781799648,1151.7330990997143,1152.0692602996714,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
896,0,896,0,,,,,1152.0857581999153,,,,,1152.0710298996419,1152.0857581999153,1152.4354919798207,1152.9915748997591,1153.3525777999312,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
897,0,897,0,,,,,1153.369273999706,,,,,1153.3542662998661,1153.369273999706,1153.7021305796225,1154.2614139998332,1154.636613899842,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
898,0,898,0,,,,,1154.6786594996229,,,,,1154.638276499696,1154.6786594996229,1155.002259979723,1155.6120965997688,1155.935881699901,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
899,0,899,0,,,,,1155.9584864997305,,,,,1155.9375284998678,1155.9584864997305,1156.3356706800405,1156.93221789971,1157.2192568997853,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,,,,,,,,,,,,,,,,1157.2221753997728,1157.236990999896,1157.7356178998016,1261.3369402997196,space,103.58569189999253,None,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,0,0,0,0,1262.3728276998736,,,,,,,,,,,,,,,,,,1261.336963799782,1261.3529586996883,1262.3728276998736,1262.3365596998483,1262.3384610000066,1262.3728276998736,1262.6861689796206,1263.2359757996164,1263.6198538998142,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
