erp,kind,subject,iteration,PL,PA,TWMA,FAL_0.25,FAL_0.5,FAL_0.75
mmn,sn,sd022,25,0.291015625,-4.2353812850267065,-0.397061642308241,0.291015625,0.298828125,0.30859375
mmn,sn,sd022,26,0.302734375,-2.5906983930417598,-0.8186738270268137,0.26171875,0.287109375,0.302734375
mmn,sn,sd022,27,0.28515625,-3.011412493565207,-0.003945761606551372,0.3203125,0.3203125,0.322265625
mmn,sn,sd022,28,0.298828125,-2.762404991568527,-0.7877404320532028,0.26171875,0.287109375,0.30078125
mmn,sn,sd022,29,0.298828125,-1.6197791213442398,-0.33352810556814344,0.296875,0.302734375,0.30859375
mmn,sn,sd022,30,0.310546875,-3.84120877716064,-0.6479581010196243,0.28125,0.298828125,0.30859375
mmn,sn,sd022,31,0.296875,-1.8625671209338237,-0.6013161897786607,0.27734375,0.291015625,0.302734375
mmn,sn,sd022,32,0.28125,-4.4141340509605325,-1.037248850012897,0.26171875,0.279296875,0.294921875
mmn,sn,sd022,33,0.30078125,-2.983145519473478,-0.49606719792136444,0.29296875,0.30078125,0.30859375
mmn,sn,sd022,34,0.294921875,-2.361037538621555,-0.7386106438590426,0.26171875,0.28125,0.294921875
mmn,sn,sd022,35,0.30078125,-3.5806325245139874,-0.9225231133335225,0.28125,0.29296875,0.3046875
mmn,sn,sd022,36,0.296875,-2.6589835951754175,-0.5770807437655219,0.27734375,0.291015625,0.302734375
mmn,sn,sd022,37,0.2890625,-2.530133070481589,-0.7875890113647535,0.2578125,0.27734375,0.29296875
mmn,sn,sd022,38,0.296875,-0.8143048474496575,-0.4100517976711303,0.2734375,0.287109375,0.298828125
mmn,sn,sd022,39,0.291015625,-2.2464485567140655,-0.7458958833326635,0.2578125,0.28515625,0.30078125
mmn,sn,sd022,40,0.29296875,-3.428832873567459,0.513775617808039,0.326171875,0.326171875,0.326171875
mmn,sn,sd022,41,0.30078125,-2.811853170939036,-0.9517133049382921,0.232421875,0.283203125,0.298828125
mmn,sn,sd022,42,0.294921875,-2.8648515616993953,-0.8219793408052009,0.279296875,0.291015625,0.30078125
mmn,sn,sd022,43,0.283203125,-4.484650735201165,-0.6035352221217668,0.283203125,0.29296875,0.3046875
mmn,sn,sd022,44,0.296875,-4.639343605336948,-0.6391961096737435,0.26953125,0.2890625,0.30078125
mmn,sn,sd022,45,0.28515625,-3.084479099815985,-0.4755101665221888,0.28125,0.291015625,0.302734375
mmn,sn,sd022,46,0.310546875,-3.4160843061015442,0.15930122464302293,0.326171875,0.326171875,0.326171875
mmn,sn,sd022,47,0.28515625,-3.5194491760601507,-0.65276337600293,0.2734375,0.28515625,0.30078125
mmn,sn,sd022,48,0.275390625,-1.1543958878018856,-0.7437661063471006,0.25,0.26953125,0.294921875
mmn,sn,sd022,49,0.29296875,-2.238317136967329,-0.41622614501927774,0.28125,0.291015625,0.30078125
mmn,sn,sd023,0,0.220703125,-5.68355211557322,-0.4725835758762435,0.2109375,0.220703125,0.232421875
mmn,sn,sd023,1,0.251953125,-5.927850071547355,-1.1529404093198448,0.208984375,0.2265625,0.24609375
mmn,sn,sd023,2,0.212890625,-4.740246049241613,-1.0217403394473115,0.212890625,0.234375,0.263671875
mmn,sn,sd023,3,0.208984375,-3.055473124696352,-0.09468157944140376,0.1953125,0.197265625,0.201171875
mmn,sn,sd023,4,0.21875,-5.13934400251043,-1.1610651338608546,0.220703125,0.244140625,0.2734375
mmn,sn,sd023,5,0.212890625,-4.16299434729794,-0.923982751315247,0.212890625,0.23046875,0.255859375
mmn,sn,sd023,6,0.212890625,-5.063712351981683,-1.0617401333164758,0.212890625,0.234375,0.2734375
mmn,sn,sd023,7,0.24609375,-1.5180650781609626,-0.10311080201008788,0.30859375,0.314453125,0.318359375
mmn,sn,sd023,8,0.232421875,-3.25276869948003,-0.7780646914990778,0.224609375,0.240234375,0.291015625
mmn,sn,sd023,9,0.24609375,-2.7022667992141396,-1.133349715188765,0.216796875,0.234375,0.248046875
mmn,sn,sd023,10,0.236328125,-3.8089880438698467,-0.4243856445513625,0.2265625,0.294921875,0.306640625
mmn,sn,sd023,11,0.228515625,-0.8442103338429126,-0.9540814765455488,0.216796875,0.232421875,0.25
mmn,sn,sd023,12,0.24609375,-5.486996238007083,-2.0226917557962127,0.22265625,0.244140625,0.267578125
mmn,sn,sd023,13,0.248046875,-4.482779819030742,-1.27321756751564,0.2265625,0.248046875,0.2890625
mmn,sn,sd023,14,0.224609375,-4.49548100083264,-2.1025086360085776,0.220703125,0.236328125,0.2578125
mmn,sn,sd023,15,0.2421875,-5.308228159331358,-1.4479664264683814,0.21875,0.236328125,0.25390625
mmn,sn,sd023,16,0.3046875,-3.753781451800099,-1.3604815978797313,0.232421875,0.259765625,0.296875
mmn,sn,sd023,17,0.255859375,-3.5531497811358355,0.004389594361068795,0.326171875,0.326171875,0.326171875
mmn,sn,sd023,18,0.216796875,-5.3176514496445435,-1.8241490953219488,0.21484375,0.232421875,0.25
mmn,sn,sd023,19,0.224609375,-3.952929970013648,-1.0378962341084081,0.220703125,0.236328125,0.25390625
mmn,sn,sd023,20,0.232421875,-2.6400908414768143,-1.1204649479127182,0.216796875,0.23046875,0.25
mmn,sn,sd023,21,0.212890625,-3.4981086366868848,-1.1885708211264887,0.216796875,0.2421875,0.279296875
mmn,sn,sd023,22,0.234375,-4.291357243208151,-0.2556120247944585,0.205078125,0.216796875,0.224609375
mmn,sn,sd023,23,0.220703125,-4.260391128259424,-1.1631420461083515,0.216796875,0.23046875,0.248046875
mmn,sn,sd023,24,0.232421875,-2.6601736006674472,-0.4046662513828754,0.203125,0.216796875,0.2265625
mmn,sn,sd023,25,0.24609375,-3.657563960076023,-1.4289971087225066,0.224609375,0.2421875,0.263671875
mmn,sn,sd023,26,0.224609375,-2.473660323697991,-0.6532497537279713,0.220703125,0.23828125,0.265625
mmn,sn,sd023,27,0.220703125,-3.2452708549762024,-1.5439862274613014,0.216796875,0.232421875,0.248046875
mmn,sn,sd023,28,0.20703125,-4.275866934065908,-1.7572446071350905,0.23046875,0.2578125,0.287109375
mmn,sn,sd023,29,0.224609375,-4.832933824828773,-1.315164159708813,0.220703125,0.240234375,0.263671875
mmn,sn,sd023,30,0.248046875,-4.144611173978916,-1.4925528854213437,0.224609375,0.248046875,0.27734375
mmn,sn,sd023,31,0.248046875,-4.650808110891758,-1.272454445256651,0.228515625,0.24609375,0.27734375
mmn,sn,sd023,32,0.224609375,-2.329896004798977,-0.8947571760119108,0.220703125,0.234375,0.25
mmn,sn,sd023,33,0.220703125,-4.560123640573757,-0.937800175271195,0.21484375,0.2265625,0.2421875
mmn,sn,sd023,34,0.232421875,-5.007432599008439,-0.2791710209717901,0.220703125,0.2265625,0.30859375
mmn,sn,sd023,35,0.21875,-4.52948556207825,-0.7385679706133009,0.21484375,0.228515625,0.2421875
mmn,sn,sd023,36,0.21875,-4.1058745532934715,-1.03274481182695,0.220703125,0.23828125,0.259765625
mmn,sn,sd023,37,0.232421875,-5.979727733875927,-1.0291998456699742,0.22265625,0.236328125,0.251953125
mmn,sn,sd023,38,0.25,-3.0443844083747944,-1.178895591884812,0.2265625,0.25,0.279296875
mmn,sn,sd023,39,0.216796875,-2.680006651635706,-1.3323965600255592,0.224609375,0.24609375,0.267578125
mmn,sn,sd023,40,0.2421875,-2.3604578702747325,-1.3333683530686524,0.220703125,0.240234375,0.259765625
mmn,sn,sd023,41,0.1953125,-1.9874646333383619,-0.12232269197345413,0.197265625,0.208984375,0.314453125
mmn,sn,sd023,42,0.21484375,-5.344204420563699,-1.8008213229330476,0.21484375,0.234375,0.255859375
mmn,sn,sd023,43,0.22265625,-6.670670024888812,-0.5577110646174,0.2109375,0.220703125,0.23046875
mmn,sn,sd023,44,0.21875,-4.399553227386519,-1.312266412675066,0.22265625,0.2421875,0.267578125
mmn,sn,sd023,45,0.255859375,-2.758940007914385,-0.11732125890356539,0.310546875,0.314453125,0.318359375
mmn,sn,sd023,46,0.25,-4.9670832017178155,-0.7793186468392377,0.21875,0.23828125,0.251953125
mmn,sn,sd023,47,0.2421875,-2.891709422736563,-0.9283567078915347,0.224609375,0.2421875,0.275390625
mmn,sn,sd023,48,0.259765625,-5.492299137301963,-1.470415018787964,0.21875,0.259765625,0.283203125
mmn,sn,sd023,49,0.244140625,-6.444696504854449,-2.0624539256158196,0.22265625,0.244140625,0.27734375
mmn,sn,sd024,0,0.29296875,-3.794016555457851,-2.095751860277781,0.25390625,0.279296875,0.298828125
mmn,sn,sd024,1,0.29296875,-3.639667671128203,-1.6064202408585204,0.24609375,0.28515625,0.298828125
mmn,sn,sd024,2,0.248046875,-4.144320626568522,-1.6944009573696646,0.251953125,0.279296875,0.296875
mmn,sn,sd024,3,0.29296875,-4.457203902490523,-1.7366409551326505,0.26953125,0.287109375,0.30078125
mmn,sn,sd024,4,0.296875,-4.879538174423077,-2.1624305270578708,0.244140625,0.2734375,0.296875
mmn,sn,sd024,5,0.23046875,-1.597996349272953,-1.8340352664954669,0.240234375,0.2734375,0.298828125
mmn,sn,sd024,6,0.294921875,-6.861941585223542,-2.8644851860203313,0.248046875,0.27734375,0.296875
mmn,sn,sd024,7,0.255859375,-1.0081724100776768,-1.752366547911091,0.25,0.271484375,0.294921875
mmn,sn,sd024,8,0.296875,-4.449918007928424,-2.662553199923965,0.24609375,0.275390625,0.296875
mmn,sn,sd024,9,0.2265625,-4.733893241886905,-1.5004825266486104,0.232421875,0.2734375,0.296875
mmn,sn,sd024,10,0.23828125,-3.5399163703869747,-2.1247272120775524,0.2421875,0.27734375,0.296875
mmn,sn,sd024,11,0.298828125,-3.849111613266587,-1.9185622971271363,0.25,0.283203125,0.30078125
mmn,sn,sd024,12,0.28515625,-2.4250444928406374,-1.7423986090143333,0.248046875,0.27734375,0.296875
mmn,sn,sd024,13,0.30859375,-0.3790720790659976,-1.2446765205055825,0.267578125,0.291015625,0.306640625
mmn,sn,sd024,14,0.287109375,-2.9654307164634472,-2.4514347499826696,0.248046875,0.27734375,0.298828125
mmn,sn,sd024,15,0.259765625,-2.9049179126729374,-1.8759596805786265,0.248046875,0.26953125,0.291015625
mmn,sn,sd024,16,0.228515625,-4.389986935544339,-1.703663146295426,0.23828125,0.275390625,0.294921875
mmn,sn,sd024,17,0.291015625,-4.104571791082574,-2.1372452394814867,0.244140625,0.27734375,0.296875
mmn,sn,sd024,18,0.296875,-3.908118623516645,-1.8563675500359498,0.25390625,0.28515625,0.30078125
mmn,sn,sd024,19,0.2890625,-2.7812028693521924,-1.9560523394159715,0.2578125,0.283203125,0.298828125
mmn,sn,sd024,20,0.232421875,-4.139514470542819,-2.965583937807519,0.236328125,0.271484375,0.294921875
mmn,sn,sd024,21,0.251953125,-3.0554444464127126,-1.5674301538244007,0.251953125,0.28125,0.298828125
mmn,sn,sd024,22,0.28515625,-3.3862250795489603,-1.658624082087894,0.251953125,0.279296875,0.296875
mmn,sn,sd024,23,0.291015625,-4.174783652738895,-1.890646398782441,0.24609375,0.271484375,0.294921875
mmn,sn,sd024,24,0.259765625,-3.843285314811689,-1.632264601713059,0.255859375,0.279296875,0.296875
mmn,sn,sd024,25,0.23046875,-2.644741850558456,-1.3900105827543057,0.244140625,0.271484375,0.298828125
mmn,sn,sd024,26,0.232421875,-1.5974000710202854,-0.902478025471115,0.251953125,0.287109375,0.298828125
mmn,sn,sd024,27,0.259765625,-3.265280472746423,-2.33154440005564,0.24609375,0.26953125,0.2890625
mmn,sn,sd024,28,0.298828125,-4.077930452228957,-2.7190888007785667,0.2421875,0.271484375,0.294921875
mmn,sn,sd024,29,0.283203125,-6.2808337575145075,-2.2321101329931645,0.251953125,0.27734375,0.294921875
mmn,sn,sd024,30,0.228515625,-2.86756227769466,-1.8614510858017828,0.236328125,0.275390625,0.298828125
mmn,sn,sd024,31,0.27734375,-0.8418128812247111,-1.8765057350189358,0.23828125,0.26953125,0.29296875
mmn,sn,sd024,32,0.291015625,-5.400125844817658,-2.9138560555255846,0.248046875,0.27734375,0.294921875
mmn,sn,sd024,33,0.298828125,-4.006460646594968,-1.8753119347990728,0.259765625,0.283203125,0.30078125
mmn,sn,sd024,34,0.25390625,-2.8806766404952717,-1.745120325861978,0.25,0.26953125,0.2890625
mmn,sn,sd024,35,0.2421875,-4.97725181516376,-1.8437016062789124,0.236328125,0.259765625,0.283203125
mmn,sn,sd024,36,0.2890625,-4.649696970252694,-1.74377794686499,0.265625,0.28515625,0.302734375
mmn,sn,sd024,37,0.2890625,-2.6751561003124684,-2.0361364725175144,0.25390625,0.279296875,0.296875
mmn,sn,sd024,38,0.29296875,-2.878225461491731,-2.038591640305493,0.2421875,0.271484375,0.29296875
mmn,sn,sd024,39,0.279296875,-3.7871743697234677,-2.3204176768563727,0.251953125,0.27734375,0.298828125
mmn,sn,sd024,40,0.287109375,-1.975316448742091,-2.1578271869289014,0.248046875,0.27734375,0.298828125
mmn,sn,sd024,41,0.291015625,-3.6992700951449797,-1.0658639344600849,0.27734375,0.291015625,0.3046875
mmn,sn,sd024,42,0.240234375,-4.656082601253435,-2.8983882743437,0.23828125,0.263671875,0.29296875
mmn,sn,sd024,43,0.287109375,-3.023722654382989,-1.905201310608547,0.259765625,0.283203125,0.30078125
mmn,sn,sd024,44,0.2421875,-1.431483648604881,-2.466771237786904,0.240234375,0.267578125,0.2890625
mmn,sn,sd024,45,0.27734375,-2.7399411294707487,-1.7025415258809664,0.251953125,0.271484375,0.2890625
mmn,sn,sd024,46,0.294921875,-3.873131390694178,-2.1418033582802294,0.259765625,0.28125,0.298828125
mmn,sn,sd024,47,0.28515625,-4.033996801512915,-1.761347529994948,0.24609375,0.2734375,0.294921875
mmn,sn,sd024,48,0.296875,-6.2463385802661975,-2.8760345334939412,0.24609375,0.279296875,0.298828125
mmn,sn,sd024,49,0.29296875,-4.350575756648062,-2.451786170980963,0.24609375,0.27734375,0.296875
mmn,sn,sd025,0,0.224609375,-3.5551161501771062,-2.54051295815209,0.224609375,0.25,0.275390625
mmn,sn,sd025,1,0.23828125,-3.8519681638135634,-2.5403713210630645,0.2265625,0.248046875,0.271484375
mmn,sn,sd025,2,0.232421875,-4.379540738895485,-2.301312243152419,0.224609375,0.248046875,0.26953125
mmn,sn,sd025,3,0.232421875,-3.243158113294884,-2.678987048339822,0.224609375,0.248046875,0.275390625
mmn,sn,sd025,4,0.23046875,-3.682018163144395,-2.874948210221204,0.232421875,0.2578125,0.28125
mmn,sn,sd025,5,0.240234375,-2.815889057669298,-2.965437312264215,0.23046875,0.251953125,0.275390625
mmn,sn,sd025,6,0.236328125,-4.300185251542988,-2.2068262059729817,0.232421875,0.255859375,0.279296875
mmn,sn,sd025,7,0.240234375,-2.9586152211223062,-2.4314284772249217,0.2265625,0.24609375,0.267578125
mmn,sn,sd025,8,0.234375,-4.420202474298912,-3.094345096029995,0.23046875,0.2578125,0.283203125
mmn,sn,sd025,9,0.236328125,-4.86721693781382,-2.9583266178520513,0.232421875,0.255859375,0.275390625
mmn,sn,sd025,10,0.236328125,-4.840441279880327,-2.783441850698873,0.23046875,0.255859375,0.27734375
mmn,sn,sd025,11,0.21875,-3.1065233714350002,-2.3564693515769446,0.23046875,0.25390625,0.279296875
mmn,sn,sd025,12,0.205078125,-4.1371064904766515,-2.1280251473047755,0.2265625,0.255859375,0.283203125
mmn,sn,sd025,13,0.2265625,-4.420312089208818,-2.7529440644173713,0.2265625,0.251953125,0.27734375
mmn,sn,sd025,14,0.275390625,-4.011197470678447,-2.8988151652420147,0.228515625,0.255859375,0.279296875
mmn,sn,sd025,15,0.240234375,-3.3474774827577702,-2.7993020859809383,0.23046875,0.251953125,0.27734375
mmn,sn,sd025,16,0.212890625,-4.803064319446976,-2.705051116809651,0.220703125,0.244140625,0.271484375
mmn,sn,sd025,17,0.236328125,-4.2532807510415935,-3.1881837328100295,0.2265625,0.251953125,0.275390625
mmn,sn,sd025,18,0.234375,-3.167810289195584,-2.5865877482064246,0.232421875,0.2578125,0.27734375
mmn,sn,sd025,19,0.208984375,-3.9428227448010267,-2.972535325619612,0.23046875,0.255859375,0.27734375
mmn,sn,sd025,20,0.23046875,-4.499367145075512,-2.1858392515817866,0.232421875,0.26171875,0.28125
mmn,sn,sd025,21,0.240234375,-3.8414281329668345,-2.403029527159786,0.23046875,0.251953125,0.275390625
mmn,sn,sd025,22,0.23828125,-2.7914993202971417,-3.0005282570375473,0.228515625,0.25390625,0.27734375
mmn,sn,sd025,23,0.236328125,-3.7088880972469216,-2.2802912530779182,0.234375,0.2578125,0.27734375
mmn,sn,sd025,24,0.236328125,-3.211169000009188,-2.869575622832285,0.232421875,0.255859375,0.279296875
mmn,sn,sd025,25,0.240234375,-5.300151801087866,-3.1036672514109824,0.234375,0.2578125,0.279296875
mmn,sn,sd025,26,0.2421875,-3.4137160246971816,-2.840849954532522,0.228515625,0.251953125,0.27734375
mmn,sn,sd025,27,0.2421875,-4.390129736049909,-3.257567508259099,0.23828125,0.26171875,0.283203125
mmn,sn,sd025,28,0.244140625,-4.25879791050459,-2.796208394628395,0.234375,0.255859375,0.27734375
mmn,sn,sd025,29,0.234375,-5.6551201667214555,-2.8339330906386073,0.228515625,0.25,0.271484375
mmn,sn,sd025,30,0.240234375,-4.493321268937561,-2.2981914825096745,0.228515625,0.25,0.271484375
mmn,sn,sd025,31,0.23828125,-4.598835546343911,-2.741789000476201,0.228515625,0.251953125,0.275390625
mmn,sn,sd025,32,0.236328125,-2.787558327158254,-2.540397964268367,0.23046875,0.255859375,0.27734375
mmn,sn,sd025,33,0.24609375,-2.7443369882129858,-2.6772551488262635,0.2265625,0.25,0.2734375
mmn,sn,sd025,34,0.234375,-5.9618558702110205,-3.04005326015321,0.2265625,0.248046875,0.2734375
mmn,sn,sd025,35,0.240234375,-3.2078191161528458,-2.8349272845282045,0.234375,0.255859375,0.27734375
mmn,sn,sd025,36,0.232421875,-4.296242717316757,-2.9703544647181506,0.23046875,0.251953125,0.275390625
mmn,sn,sd025,37,0.2421875,-3.2492332929988184,-2.5313639817574347,0.23046875,0.25390625,0.275390625
mmn,sn,sd025,38,0.23046875,-4.668936074906142,-2.435481623975951,0.2265625,0.251953125,0.27734375
mmn,sn,sd025,39,0.236328125,-4.349092581142262,-2.7613823008432363,0.23046875,0.25390625,0.279296875
mmn,sn,sd025,40,0.275390625,-2.642468953147322,-2.414386568008254,0.23046875,0.255859375,0.279296875
mmn,sn,sd025,41,0.23828125,-3.500088503915973,-2.6029315502308523,0.232421875,0.255859375,0.27734375
mmn,sn,sd025,42,0.236328125,-3.983273984081946,-3.0486358312129465,0.23046875,0.25390625,0.27734375
mmn,sn,sd025,43,0.2421875,-4.717888478972838,-3.139828132639556,0.234375,0.259765625,0.28125
mmn,sn,sd025,44,0.23828125,-4.028386880894761,-2.596364247843429,0.228515625,0.25390625,0.27734375
mmn,sn,sd025,45,0.232421875,-4.868491707019379,-2.484403708537821,0.22265625,0.2421875,0.265625
mmn,sn,sd025,46,0.228515625,-4.647703791448324,-2.760460026433359,0.228515625,0.25390625,0.275390625
mmn,sn,sd025,47,0.265625,-3.112287077435826,-2.637368019823036,0.23828125,0.26171875,0.279296875
mmn,sn,sd025,48,0.275390625,-3.908366336446364,-2.4340962880418844,0.234375,0.26171875,0.28125
mmn,sn,sd025,49,0.271484375,-4.9332954556176,-2.743980314152919,0.236328125,0.259765625,0.27734375
mmn,sn,sd026,0,0.240234375,-4.0925551867784336,-0.4846102379370368,0.236328125,0.244140625,0.25390625
mmn,sn,sd026,1,0.251953125,-3.48909517113836,-1.4488869443623318,0.224609375,0.24609375,0.26953125
mmn,sn,sd026,2,0.25390625,-3.958610781129593,-0.4938740793302935,0.25,0.2578125,0.27734375
mmn,sn,sd026,3,0.248046875,-3.760236307604334,-0.7002655400052349,0.228515625,0.24609375,0.28125
mmn,sn,sd026,4,0.236328125,-3.4295398433305513,-0.2747198920775778,0.19921875,0.224609375,0.228515625
mmn,sn,sd026,5,0.2890625,-4.804981024471302,-0.8861533378221201,0.2421875,0.251953125,0.27734375
mmn,sn,sd026,6,0.26171875,-3.5821716567075064,-0.36798920023140885,0.255859375,0.26171875,0.26953125
mmn,sn,sd026,7,0.2890625,-3.673878241888362,-1.2049161384298284,0.224609375,0.240234375,0.275390625
mmn,sn,sd026,8,0.255859375,-2.953009489086355,-1.3721140465461448,0.23046875,0.248046875,0.263671875
mmn,sn,sd026,9,0.251953125,-2.6930121593482212,-0.6028551796622563,0.240234375,0.25390625,0.28515625
mmn,sn,sd026,10,0.291015625,-5.024179440434918,-1.6221474373018312,0.232421875,0.25390625,0.28515625
mmn,sn,sd026,11,0.2890625,-4.197951645775824,-1.5219052875742436,0.251953125,0.267578125,0.28515625
mmn,sn,sd026,12,0.2890625,-5.043092306305572,-0.815987225939711,0.248046875,0.263671875,0.279296875
mmn,sn,sd026,13,0.25,-4.258542751878635,-0.9639521562548722,0.234375,0.24609375,0.2578125
mmn,sn,sd026,14,0.29296875,-4.7254178846019075,-0.8424299989175806,0.236328125,0.255859375,0.287109375
mmn,sn,sd026,15,0.28515625,-5.622123912028348,-0.9598377626215648,0.248046875,0.271484375,0.283203125
mmn,sn,sd026,16,0.240234375,-3.963457140752621,-1.5505015486821183,0.234375,0.25390625,0.275390625
mmn,sn,sd026,17,0.25,-3.7762856439033223,-1.425484900338305,0.236328125,0.25,0.265625
mmn,sn,sd026,18,0.240234375,-3.7440566771224364,-0.4684531411523742,0.22265625,0.234375,0.244140625
mmn,sn,sd026,19,0.291015625,-3.829903516125287,-1.6984056256507347,0.236328125,0.2578125,0.283203125
mmn,sn,sd026,20,0.2890625,-3.9867790049867997,-0.550946045554959,0.255859375,0.26953125,0.283203125
mmn,sn,sd026,21,0.2890625,-5.148937604987237,-1.4552146994164572,0.24609375,0.26953125,0.2890625
mmn,sn,sd026,22,0.2265625,-3.0416055100962462,-0.18254061788860299,0.19921875,0.2109375,0.216796875
mmn,sn,sd026,23,0.251953125,-2.4642573675799326,-0.9127912049511223,0.23046875,0.248046875,0.2734375
mmn,sn,sd026,24,0.25,-5.424481483276626,-0.7808662782148286,0.2421875,0.25,0.259765625
mmn,sn,sd026,25,0.251953125,-4.137392485541672,-1.0673081259452113,0.228515625,0.244140625,0.255859375
mmn,sn,sd026,26,0.2578125,-3.8582497585185376,-1.3485793476799899,0.23828125,0.255859375,0.2734375
mmn,sn,sd026,27,0.29296875,-4.503701416259174,-0.44746658445222576,0.263671875,0.283203125,0.29296875
mmn,sn,sd026,28,0.236328125,-2.762665805412659,-1.275967123602434,0.228515625,0.244140625,0.271484375
mmn,sn,sd026,29,0.2890625,-3.9502427068888446,-0.4141897141344585,0.24609375,0.2578125,0.28125
mmn,sn,sd026,30,0.298828125,-2.387244275352039,-0.5119030790466907,0.216796875,0.2265625,0.234375
