LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,LR,LM,LC,LD,
1715671272.941982,2617408,35535,8,LM,1,100,486707.2059206,2232031.5174927,486707.2110589,16,
1715671273.690455,2618122,35657,8,LM,1,100,486707.9058213,2232032.2173934,486707.9100416,14,
1715671274.270154,2618675,35744,8,LM,1,100,486708.4733228,2232032.7848949,486708.4773026,16,
1715671275.008145,2619379,35853,8,LM,1,100,486709.2726556,2232033.5842245,486709.2772034,15,
1715671276.718941,2621011,36122,8,LM,1,100,486710.5225105,2232034.8340794,486710.5433375,14,
1715671276.922307,2621205,36157,8,LM,1,100,486711.1225528,2232035.4341057,486711.1433262,16,
1715671277.661346,2621910,36280,8,LM,1,100,486711.8726317,2232036.1841846,486711.8768143,14,
1715671278.191777,2622416,36367,8,LM,1,100,486712.3726099,2232036.6841628,486712.3767844,16,
1715671278.854291,2623048,36467,8,LM,1,100,486713.1059483,2232037.4175012,486713.1100089,14,
1715671279.470681,2623636,36571,8,LM,1,100,486713.7058657,2232038.0174092,486713.7101090,16,
1715671280.250602,2624380,36679,8,LM,1,100,486714.4392189,2232038.7507624,486714.4438119,14,
1715671280.777888,2624883,36767,8,LM,1,100,486714.9559746,2232039.2675181,486714.9772123,16,
1715671281.425726,2625501,36871,8,LM,1,100,486715.6560186,2232039.9675538,486715.6768940,14,
1715671282.044213,2626091,36973,8,LM,1,100,486716.2393688,2232040.5509040,486716.2435665,16,
1715671282.823086,2626834,37077,8,LM,1,100,486716.9393431,2232041.2508783,486716.9435842,15,
1715671284.008693,2627965,37264,8,LM,1,100,486718.2559454,2232042.5674623,486718.2775596,14,
1715671284.570572,2628501,37351,8,LM,1,100,486718.8394248,2232043.1509417,486718.8432125,16,
1715671285.427018,2629318,37474,8,LM,1,100,486719.5393924,2232043.8508908,486719.5435518,14,
1715671285.923903,2629792,37547,8,LM,1,100,486720.0902371,2232044.4017355,486720.1101868,16,
1715671286.574887,2630413,37650,8,LM,1,100,486720.8393476,2232045.1508460,486720.8435428,15,
1715671287.188132,2630998,37751,8,LM,1,100,486721.3726795,2232045.6841757,486721.3773945,18,
1715671287.930315,2631706,37874,8,LM,1,100,486722.1560775,2232046.4675737,486722.1769414,14,
1715671288.489049,2632239,37960,8,LM,1,100,486722.7226603,2232047.0341565,486722.7435714,16,
1715671289.108584,2632830,38063,8,LM,1,100,486723.3560912,2232047.6675860,486723.3772816,14,
1715671289.634821,2633332,38151,8,LM,1,100,486723.8732180,2232048.1847128,486723.8769578,16,
1715671290.493364,2634151,38284,8,LM,1,100,486724.6893673,2232049.0008622,486724.7100211,15,
1715671291.675826,2635279,38461,8,LM,1,100,486725.9394356,2232050.2509231,486725.9438439,14,
1715671292.321568,2635895,38565,8,LM,1,100,486726.4739100,2232050.7853975,486726.4769122,16,
1715671293.052220,2636592,38686,8,LM,1,100,486727.2727812,2232051.5842475,486727.2773547,14,
1715671293.604665,2637119,38770,8,LM,1,100,486727.7727453,2232052.0842116,486727.7769353,16,
1715671294.566987,2638037,38923,8,LM,1,100,486728.5062314,2232052.8176977,486728.5104552,15,
1715671295.608979,2639031,39092,8,LM,1,100,486729.8561236,2232054.1675851,486729.8774339,14,
1715671296.174003,2639570,39168,8,LM,1,100,486730.4062656,2232054.7177271,486730.4107025,16,
1715671296.898366,2640261,39273,8,LM,1,100,486731.0895217,2232055.4009832,486731.1107374,14,
1715671297.417265,2640756,39358,8,LM,1,100,486731.6227793,2232055.9342221,486731.6439651,16,
1715671298.141628,2641447,39479,8,LM,1,100,486732.3393972,2232056.6508400,486732.3436156,14,
1715671298.681493,2641962,39565,8,LM,1,100,486732.9061836,2232057.2176263,486732.9102436,16,
1715671299.456174,2642701,39685,8,LM,1,100,486733.6561259,2232057.9675659,486733.6770217,14,
1715671299.971928,2643193,39770,8,LM,1,100,486734.1897325,2232058.5011725,486734.2110136,16,
1715671300.745560,2643931,39891,8,LM,1,100,486734.9897701,2232059.3012101,486735.0105919,14,
1715671301.307439,2644467,39977,8,LM,1,100,486735.5061682,2232059.8175999,486735.5103867,16,
1715671302.006643,2645134,40068,8,LM,1,100,486736.2395612,2232060.5509929,486736.2436154,14,
1715671302.522398,2645626,40155,8,LM,1,100,486736.7565932,2232061.0680249,486736.7776330,16,
1715671303.395617,2646459,40295,8,LM,1,100,486737.5904580,2232061.9018847,486737.6110638,14,
1715671303.910323,2646950,40379,8,LM,1,100,486738.1395762,2232062.4510029,486738.1435985,16,
1715671304.565499,2647575,40483,8,LM,1,100,486738.7728684,2232063.0842951,486738.7774938,15,
1715671305.942942,2648889,40702,8,LM,1,100,486740.1395084,2232064.4509333,486740.1439252,14,
1715671306.505869,2649426,40789,8,LM,1,100,486740.6903116,2232065.0017365,486740.7104489,16,
1715671307.141128,2650032,40881,8,LM,1,100,486741.3897046,2232065.7011148,486741.4110380,14,
1715671307.787918,2650649,40987,8,LM,1,100,486741.9728702,2232066.2842804,486741.9770745,16,
1715671308.438901,2651270,41091,8,LM,1,100,486742.7068590,2232067.0182692,486742.7100829,15,
1715671309.056339,2651859,41192,8,LM,1,100,486743.2561825,2232067.5675923,486743.2778786,18,
1715671309.708370,2652481,41295,8,LM,1,100,486743.9396185,2232068.2510283,486743.9447236,14,
1715671310.245090,2652993,41380,8,LM,1,100,486744.4896159,2232068.8010257,486744.5110463,16,
1715671311.012433,2653725,41502,8,LM,1,100,486745.2396280,2232069.5510346,486745.2440307,14,
1715671311.629870,2654314,41605,8,LM,1,100,486745.7898278,2232070.1012344,486745.8101092,16,
1715671312.422372,2655070,41710,8,LM,1,100,486746.5229052,2232070.8343118,486746.5438350,14,
1715671312.773546,2655405,41768,8,LM,1,100,486747.0228544,2232071.3342611,486747.0443638,16,
1715671313.603785,2656197,41906,8,LM,1,100,486747.7898625,2232072.1012472,486747.8107791,14,
1715671314.120588,2656690,41958,8,LM,1,100,486748.3564448,2232072.6678295,486748.3770483,16,
1715671314.774716,2657314,42062,8,LM,1,100,486749.0396557,2232073.3510404,486749.0444401,15,
1715671315.317726,2657832,42147,8,LM,1,100,486749.5564830,2232073.8678809,486749.5774855,18,
1715671316.157400,2658633,42284,8,LM,1,100,486750.3901240,2232074.7015219,486750.4122695,14,
1715671316.708796,2659159,42372,8,LM,1,100,486750.9731037,2232075.2845016,486750.9770260,16,
1715671317.441545,2659858,42491,8,LM,1,100,486751.6730315,2232075.9844092,486751.6774354,14,
1715671317.987700,2660379,42569,8,LM,1,100,486752.2230301,2232076.5344078,486752.2438031,16,
1715671318.740366,2661097,42687,8,LM,1,100,486752.9564125,2232077.2677902,486752.9771420,14,
1715671319.259266,2661592,42773,8,LM,1,100,486753.4562979,2232077.7676708,486753.4769953,16,
1715671319.921780,2662224,42877,8,LM,1,100,486754.1729190,2232078.4842919,486754.1776326,14,
1715671320.454307,2662732,42961,8,LM,1,100,486754.6898491,2232079.0012220,486754.7105034,16,
1715671321.277208,2663517,43097,8,LM,1,100,486755.4896762,2232079.8010295,486755.5107859,14,
1715671321.829653,2664044,43184,8,LM,1,100,486756.0730359,2232080.3843893,486756.0771260,16,
1715671322.588609,2664768,43305,8,LM,1,100,486756.8397597,2232081.1511130,486756.8437466,14,
1715671323.168308,2665321,43381,8,LM,1,100,486757.3902935,2232081.7016375,486757.4109150,16,
1715671323.808809,2665932,43485,8,LM,1,100,486758.0565039,2232082.3678479,486758.0774253,15,
1715671324.344481,2666443,43571,8,LM,1,100,486758.6064800,2232082.9178240,486758.6107370,18,
1715671325.274307,2667330,43723,8,LM,1,100,486759.4064023,2232083.7177323,486759.4107266,14,
1715671326.388630,2668393,43892,8,LM,1,100,486759.9402507,2232084.2515807,486759.9442650,16,
1715671326.404355,2668408,43895,8,LM,1,100,486760.6063783,2232084.9177083,486760.6104239,14,
1715671326.923254,2668903,43984,8,LM,1,100,486761.1565098,2232085.4678780,486761.1777639,16,
1715671327.666486,2669612,44103,8,LM,1,100,486761.9069437,2232086.2183119,486761.9105416,14,
1715671328.400283,2670312,44212,8,LM,1,100,486762.5064510,2232086.8178192,486762.5106788,16,
1715671329.038687,2670921,44318,8,LM,1,100,486763.2564308,2232087.5677598,486763.2771728,14,
1715671329.573311,2671431,44403,8,LM,1,100,486763.7902584,2232088.1015874,486763.8105930,16,
1715671330.320735,2672144,44522,8,LM,1,100,486764.4896814,2232088.8010104,486764.5104679,15,
1715671330.771497,2672574,44592,8,LM,1,100,486765.0231638,2232089.3344928,486765.0445946,18,
1715671331.508439,2673277,44711,8,LM,1,100,486765.7730487,2232090.0843791,486765.7775098,14,
1715671332.024194,2673769,44798,8,LM,1,100,486766.2731764,2232090.5845068,486766.2774760,16,
1715671332.808308,2674517,44921,8,LM,1,100,486767.0731922,2232091.3845226,486767.0772852,14,
1715671333.440422,2675120,45022,8,LM,1,100,486767.6564648,2232091.9677384,486767.6775452,16,
1715671334.171075,2675817,45129,8,LM,1,100,486768.4065672,2232092.7178408,486768.4102970,14,
1715671334.717229,2676338,45215,8,LM,1,100,486768.9065702,2232093.2178438,486768.9111602,16,
1715671335.392323,2676982,45319,8,LM,1,100,486769.5903023,2232093.9016260,486769.6125333,14,
1715671335.926947,2677492,45406,8,LM,1,100,486770.1731940,2232094.4845177,486770.1772899,16,
1715671336.784441,2678310,45543,8,LM,1,100,486770.8897653,2232095.2010890,486770.9106673,14,
1715671337.223671,2678729,45611,8,LM,1,100,486771.4733917,2232095.7846737,486771.4776257,16,
1715671338.041331,2679509,45749,8,LM,1,100,486772.2565362,2232096.5678182,486772.2776337,15,
1715671338.504672,2679951,45818,8,LM,1,100,486772.7733429,2232097.0846249,486772.7771009,18,
1715671339.308704,2680718,45946,8,LM,1,100,486773.5232647,2232097.8345557,486773.5436576,14,
1715671339.882114,2681265,46033,8,LM,1,100,486774.1065214,2232098.4178124,486774.1108168,16,
1715671340.505842,2681860,46134,8,LM,1,100,486774.7566377,2232099.0679287,486774.7783032,14,
1715671341.024741,2682355,46222,8,LM,1,100,486775.2565767,2232099.5678569,486775.2774955,16,
1715671341.890622,2683181,46358,8,LM,1,100,486776.0899160,2232100.4011962,486776.1107634,14,
1715671342.424197,2683690,46442,8,LM,1,100,486776.6565979,2232100.9678781,486776.6779861,16,
1715671343.156946,2684389,46565,8,LM,1,100,486777.3569025,2232101.6681638,486777.3781708,14,
1715671343.933723,2685130,46684,8,LM,1,100,486777.8899448,2232102.2012061,486777.9111960,16,
1715671344.642362,2685806,46775,8,LM,1,100,486778.6899577,2232103.0012190,486778.7109222,14,
1715671345.024985,2686171,46812,8,LM,1,100,486779.2734165,2232103.5846698,486779.2777099,16,
1715671345.736768,2686850,46919,8,LM,1,100,486779.9400436,2232104.2512969,486779.9438739,14,
1715671346.251474,2687341,47004,8,LM,1,100,486780.5066202,2232104.8178735,486780.5111431,16,
1715671347.270404,2688313,47157,8,LM,1,100,486781.2066466,2232105.5178779,486781.2108210,15,
1715671348.309252,2689304,47328,8,LM,1,100,486782.4900018,2232106.8012331,486782.5112347,14,
1715671348.838634,2689809,47415,8,LM,1,100,486783.0568497,2232107.3680810,486783.0774635,16,
1715671349.591300,2690527,47517,8,LM,1,100,486783.8067509,2232108.1179759,486783.8107479,14,
1715671350.157372,2691067,47593,8,LM,1,100,486784.3065774,2232108.6178023,486784.3112038,16,
1715671350.900604,2691776,47715,8,LM,1,100,486785.0900065,2232109.4012315,486785.1113589,14,
1715671351.409021,2692261,47785,8,LM,1,100,486785.6734096,2232109.9846365,486785.6782641,16,
1715671352.128142,2692947,47903,8,LM,1,100,486786.3233718,2232110.6345987,486786.3440608,14,
1715671352.698408,2693491,47991,8,LM,1,100,486786.9238068,2232111.2350337,486786.9445362,16,
1715671353.361970,2694124,48095,8,LM,1,100,486787.5904214,2232111.9016386,486787.6112397,14,
1715671353.952153,2694687,48184,8,LM,1,100,486788.1906808,2232112.5018980,486788.2107746,16,
1715671354.692240,2695393,48301,8,LM,1,100,486788.9401211,2232113.2513383,486788.9446280,14,
1715671355.323305,2695995,48376,8,LM,1,100,486789.5407903,2232113.8519876,486789.5442311,16,
1715671356.311835,2696938,48515,8,LM,1,100,486790.2233768,2232114.5345741,486790.2448677,14,
1715671356.543505,2697159,48551,8,LM,1,100,486790.7903830,2232115.1015803,486790.8106758,16,
1715671357.250047,2697833,48655,8,LM,1,100,486791.4568372,2232115.7680200,486791.4780924,15,
1715671357.719677,2698281,48729,8,LM,1,100,486791.9734974,2232116.2846802,486791.9783582,18,
1715671358.549917,2699073,48864,8,LM,1,100,486792.8069033,2232117.1180861,486792.8109769,14,
1715671359.445149,2699927,48968,8,LM,1,100,486793.3903617,2232117.7015526,486793.4108090,16,
1715671359.916876,2700377,48989,8,LM,1,100,486794.0402163,2232118.3514072,486794.0449026,14,
1715671360.497624,2700931,49046,8,LM,1,100,486794.5568465,2232118.8680375,486794.5775917,16,
1715671361.086759,2701493,49125,8,LM,1,100,486795.3067151,2232119.6179225,486795.3114491,14,
1715671361.707342,2702085,49227,8,LM,1,100,486795.8568084,2232120.1680158,486795.8778584,16,
1715671362.347842,2702696,49331,8,LM,1,100,486796.5734189,2232120.8846263,486796.5775980,14,
1715671362.976811,2703296,49436,8,LM,1,100,486797.1066729,2232121.4178803,486797.1109753,16,
1715671363.723188,2704008,49553,8,LM,1,100,486797.9401398,2232122.2513303,486797.9448670,15,
1715671365.012574,2705238,49756,8,LM,1,100,486799.1569481,2232123.4680981,486799.1779037,14,
1715671365.545101,2705746,49844,8,LM,1,100,486799.7402212,2232124.0513712,486799.7443282,16,
1715671366.253740,2706422,49937,8,LM,1,100,486800.4400708,2232124.7512208,486800.4448281,14,
1715671366.767398,2706912,50021,8,LM,1,100,486800.9904496,2232125.3015996,486801.0106553,16,
1715671367.527402,2707637,50145,8,LM,1,100,486801.7401549,2232126.0513068,486801.7442529,14,
1715671368.816789,2708867,50345,8,LM,1,100,486802.3401519,2232126.6513037,486802.3444051,16,
1715671368.832513,2708882,50348,8,LM,1,100,486802.9735291,2232127.2846809,486802.9782500,14,
1715671369.383909,2709408,50436,8,LM,1,100,486803.5236454,2232127.8347762,486803.5442337,16,
1715671370.120852,2710111,50554,8,LM,1,100,486804.3402036,2232128.6513344,486804.3442288,14,
1715671370.761352,2710722,50658,8,LM,1,100,486804.8736647,2232129.1847955,486804.8775935,16,
1715671371.519259,2711445,50765,8,LM,1,100,486805.5907538,2232129.9018808,486805.6110254,15,
1715671372.582217,2712459,50939,8,LM,1,100,486806.8403305,2232131.1514575,486806.8449065,14,
1715671373.151434,2713002,51026,8,LM,1,100,486807.3913456,2232131.7024665,486807.4112107,16,
1715671373.995301,2713807,51162,8,LM,1,100,486808.1907559,2232132.5018768,486808.2108294,14,
1715671374.543553,2714330,51247,8,LM,1,100,486808.7237049,2232133.0348258,486808.7442765,16,
1715671375.267915,2715021,51368,8,LM,1,100,486809.3903727,2232133.7015052,486809.4111642,14,
1715671375.750125,2715481,51438,8,LM,1,100,486809.9908913,2232134.3020238,486810.0108944,16,
1715671376.605523,2716297,51576,8,LM,1,100,486810.7569552,2232135.0680877,486810.7773944,15,
1715671377.059429,2716730,51633,8,LM,1,100,486811.2903543,2232135.6014543,486811.3110485,18,
1715671377.979820,2717608,51757,8,LM,1,100,486812.0235337,2232136.3346337,486812.0443313,14,
1715671378.716763,2718311,51877,8,LM,1,100,486812.5236294,2232136.8347294,486812.5440800,16,
1715671379.043826,2718623,51929,8,LM,1,100,486813.2736710,2232137.5847719,486813.2778498,14,
1715671379.572160,2719127,52014,8,LM,1,100,486813.8070233,2232138.1181242,486813.8109946,16,
1715671380.392965,2719910,52135,8,LM,1,100,486814.5571325,2232138.8682334,486814.5777215,14,
1715671380.959037,2720450,52223,8,LM,1,100,486815.1570777,2232139.4681688,486815.1780868,16,
1715671381.589055,2721051,52324,8,LM,1,100,486815.8070293,2232140.1181204,486815.8117559,14,
1715671382.298742,2721728,52419,8,LM,1,100,486816.3907031,2232140.7017942,486816.4113067,16,
1715671382.959159,2722358,52526,8,LM,1,100,486817.1236713,2232141.4347624,486817.1446041,14,
1715671383.489590,2722864,52613,8,LM,1,100,486817.7070080,2232142.0180889,486817.7111417,16,
1715671384.175166,2723518,52717,8,LM,1,100,486818.4070492,2232142.7181301,486818.4108437,14,
1715671384.746480,2724063,52801,8,LM,1,100,486818.9237934,2232143.2348744,486818.9444219,16,
1715671385.463504,2724747,52922,8,LM,1,100,486819.6903922,2232144.0014792,486819.7116872,15,
1715671386.819981,2726041,53126,8,LM,1,100,486821.0403989,2232145.3514859,486821.0443800,14,
1715671387.445805,2726638,53229,8,LM,1,100,486821.6237148,2232145.9347714,486821.6448307,16,
1715671388.073726,2727237,53301,8,LM,1,100,486822.3071302,2232146.6181867,486822.3113236,14,
1715671388.616736,2727755,53388,8,LM,1,100,486822.8738693,2232147.1849258,486822.8779293,16,
1715671389.277154,2728385,53493,8,LM,1,100,486823.5403766,2232147.8514421,486823.5449563,14,
1715671389.892495,2728972,53594,8,LM,1,100,486824.0904646,2232148.4015301,486824.1118571,16,
1715671390.614761,2729661,53698,8,LM,1,100,486824.8404895,2232149.1515550,486824.8445035,14,
1715671391.180833,2730201,53784,8,LM,1,100,486825.4242249,2232149.7352589,486825.4449972,16,
1715671391.897858,2730885,53904,8,LM,1,100,486826.1237111,2232150.4347451,486826.1451075,15,
1715671392.790994,2731737,53944,8,LM,1,100,486826.6238207,2232150.9348547,486826.6444121,18,
1715671393.347632,2732268,53991,8,LM,1,100,486827.3913062,2232151.7023465,486827.4115508,14,
1715671393.778476,2732679,54063,8,LM,1,100,486827.9905489,2232152.3015892,486828.0119218,16,
1715671394.634922,2733496,54197,8,LM,1,100,486828.7404792,2232153.0515195,486828.7445564,14,
1715671395.100359,2733940,54268,8,LM,1,100,486829.3070738,2232153.6181153,486829.3113943,16,
1715671395.721990,2734533,54371,8,LM,1,100,486829.9738230,2232154.2848645,486829.9785238,14,
1715671396.358297,2735140,54472,8,LM,1,100,486830.5740566,2232154.8850981,486830.5780527,16,
1715671397.030246,2735781,54576,8,LM,1,100,486831.2237206,2232155.5347568,486831.2448483,14,
1715671397.542856,2736270,54663,8,LM,1,100,486831.7737832,2232156.0848194,486831.7785221,16,
1715671398.386723,2737075,54800,8,LM,1,100,486832.5576989,2232156.8687351,486832.5778524,14,
1715671398.867884,2737534,54860,8,LM,1,100,486833.0738978,2232157.3849341,486833.0777675,16,
1715671399.599585,2738232,54980,8,LM,1,100,486833.8238435,2232158.1348389,486833.8450785,14,
1715671400.215975,2738820,55082,8,LM,1,100,486834.4238531,2232158.7348485,486834.4449228,16,
1715671400.996944,2739565,55201,8,LM,1,100,486835.1572716,2232159.4682934,486835.1785180,14,
1715671401.440368,2739988,55271,8,LM,1,100,486835.6905583,2232160.0015801,486835.7118995,16,
1715671402.177310,2740691,55392,8,LM,1,100,486836.4071669,2232160.7181887,486836.4111993,15,
1715671403.888106,2742323,55650,8,LM,1,100,486837.6739695,2232161.9849477,486837.6785636,14,
1715671404.080990,2742507,55671,8,LM,1,100,486838.2406764,2232162.5516546,486838.2443121,16,
1715671404.740359,2743136,55775,8,LM,1,100,486839.0076604,2232163.3186386,486839.0117808,14,
1715671405.351507,2743719,55879,8,LM,1,100,486839.5239707,2232163.8349552,486839.5447288,16,
1715671406.005635,2744343,55981,8,LM,1,100,486840.2739987,2232164.5849831,486840.2780314,14,
1715671406.630411,2744939,56084,8,LM,1,100,486840.8410345,2232165.1520190,486840.8453265,16,
1715671407.370498,2745645,56201,8,LM,1,100,486841.5573213,2232165.8683208,486841.5789162,14,
1715671407.894639,2746145,56291,8,LM,1,100,486842.1072471,2232166.4182466,486842.1112372,16,
