LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL,LC,
1715671899.107971,3214734,2134,4,TX,1,100,2024-05-14_13-01-39-110725,487333.3835892,
1715671899.747423,3215344,2237,4,TX,1,100,2024-05-14_13-01-39-610098,487333.8829621,
1715671900.401551,3215968,2339,4,TX,1,100,2024-05-14_13-01-40-410881,487334.6837450,
1715671901.048341,3216585,2443,4,TX,1,100,2024-05-14_13-01-41-010778,487335.2836423,
1715671901.667876,3217176,2549,4,TX,1,100,2024-05-14_13-01-41-676703,487335.9495676,
1715671902.208789,3217692,2633,4,TX,1,100,2024-05-14_13-01-42-210592,487336.4834557,
1715671902.941538,3218391,2753,4,TX,1,100,2024-05-14_13-01-42-910592,487337.1834559,
1715671904.378732,3219762,2961,4,TX,1,100,2024-05-14_13-01-44-243467,487338.5163306,
1715671904.825300,3220188,3031,4,TX,1,100,2024-05-14_13-01-44-743221,487339.0160852,
1715671905.656588,3220981,3167,4,TX,1,100,2024-05-14_13-01-45-543889,487339.8167527,
1715671906.100011,3221404,3237,4,TX,1,100,2024-05-14_13-01-46-077132,487340.3499956,
1715671906.834857,3222105,3360,4,TX,1,100,2024-05-14_13-01-46-810527,487341.0833911,
1715671907.371577,3222617,3445,4,TX,1,100,2024-05-14_13-01-47-342914,487341.6157779,
1715671908.122147,3223333,3564,4,TX,1,100,2024-05-14_13-01-48-076633,487342.3494971,
1715671908.637902,3223825,3649,4,TX,1,100,2024-05-14_13-01-48-610967,487342.8838308,
1715671909.296222,3224453,3753,4,TX,1,100,2024-05-14_13-01-49-310128,487343.5829917,
1715671909.841329,3224973,3843,4,TX,1,100,2024-05-14_13-01-49-843212,487344.1160757,
1715671910.678906,3225772,3981,4,TX,1,100,2024-05-14_13-01-50-677473,487344.9503371,
1715671911.309972,3226374,4083,4,TX,1,100,2024-05-14_13-01-51-277525,487345.5503887,
1715671911.979824,3227013,4187,4,TX,1,100,2024-05-14_13-01-51-943537,487346.2164007,
1715671912.502917,3227512,4273,4,TX,1,100,2024-05-14_13-01-52-510026,487346.7828905,
1715671913.238811,3228214,4395,4,TX,1,100,2024-05-14_13-01-53-209957,487347.4828213,
1715671913.887697,3228833,4497,4,TX,1,100,2024-05-14_13-01-53-776846,487348.0497106,
1715671914.511425,3229428,4598,4,TX,1,100,2024-05-14_13-01-54-477267,487348.7501315,
1715671915.849032,3230704,4806,4,TX,1,100,2024-05-14_13-01-55-743928,487350.0167924,
1715671916.281973,3231117,4878,4,TX,1,100,2024-05-14_13-01-56-276762,487350.5496258,
1715671917.552490,3232329,5082,4,TX,1,100,2024-05-14_13-01-57-077377,487351.3502414,
1715671917.645787,3232418,5101,4,TX,1,100,2024-05-14_13-01-57-610618,487351.8834820,
1715671918.387971,3233126,5220,4,TX,1,100,2024-05-14_13-01-58-343427,487352.6162909,
1715671919.674213,3234353,5423,4,TX,1,100,2024-05-14_13-01-59-643671,487353.9165350,
1715671920.215126,3234869,5510,4,TX,1,100,2024-05-14_13-02-00-177189,487354.4500534,
1715671920.979323,3235598,5634,4,TX,1,100,2024-05-14_13-02-00-943799,487355.2166633,
1715671921.433229,3236031,5704,4,TX,1,100,2024-05-14_13-02-01-443805,487355.7166687,
1715671922.297014,3236855,5844,4,TX,1,100,2024-05-14_13-02-02-243155,487356.5160187,
1715671922.739389,3237277,5912,4,TX,1,100,2024-05-14_13-02-02-743493,487357.0163576,
1715671923.574869,3238074,6048,4,TX,1,100,2024-05-14_13-02-03-543913,487357.8167772,
1715671924.841194,3239282,6237,4,TX,1,100,2024-05-14_13-02-04-776670,487359.0495345,
1715671926.149449,3240530,6445,4,TX,1,100,2024-05-14_13-02-06-110507,487360.3833708,
1715671926.783660,3241135,6550,4,TX,1,100,2024-05-14_13-02-06-676484,487360.9493482,
1715671927.443029,3241764,6654,4,TX,1,100,2024-05-14_13-02-07-410490,487361.6833540,
1715671928.807892,3243066,6873,4,TX,1,100,2024-05-14_13-02-08-710798,487362.9836624,
1715671929.899153,3244107,7043,4,TX,1,100,2024-05-14_13-02-09-910281,487364.1831448,
1715671930.518688,3244698,7147,4,TX,1,100,2024-05-14_13-02-10-477095,487364.7499596,
1715671931.265065,3245410,7254,4,TX,1,100,2024-05-14_13-02-11-176906,487365.4497697,
1715671931.787109,3245908,7342,4,TX,1,100,2024-05-14_13-02-11-710891,487365.9837550,
1715671932.516713,3246604,7462,4,TX,1,100,2024-05-14_13-02-12-510033,487366.7828974,
1715671933.814486,3247842,7664,4,TX,1,100,2024-05-14_13-02-13-776850,487368.0497140,
1715671934.248475,3248256,7733,4,TX,1,100,2024-05-14_13-02-14-261038,487368.5339020,
1715671935.092342,3249061,7870,4,TX,1,100,2024-05-14_13-02-15-043645,487369.3165089,
1715671936.185700,3250104,8039,4,TX,1,100,2024-05-14_13-02-15-610804,487369.8836677,
1715671936.382777,3250292,8064,4,TX,1,100,2024-05-14_13-02-16-376660,487370.6495242,
1715671936.851359,3250739,8139,4,TX,1,100,2024-05-14_13-02-16-860606,487371.1334700,
1715671937.689984,3251539,8275,4,TX,1,100,2024-05-14_13-02-17-661132,487371.9339959,
1715671938.998240,3252787,8478,4,TX,1,100,2024-05-14_13-02-19-010444,487373.2833086,
1715671940.181750,3253916,8665,4,TX,1,100,2024-05-14_13-02-20-176753,487374.4496167,
1715671940.806526,3254512,8767,4,TX,1,100,2024-05-14_13-02-20-743637,487375.0165012,
1715671941.585399,3255255,8889,4,TX,1,100,2024-05-14_13-02-21-576557,487375.8494207,
1715671942.134699,3255779,8980,4,TX,1,100,2024-05-14_13-02-22-060238,487376.3331020,
1715671942.877931,3256488,9099,4,TX,1,100,2024-05-14_13-02-22-843612,487377.1164763,
1715671943.302485,3256893,9171,4,TX,1,100,2024-05-14_13-02-23-309989,487377.5828530,
1715671944.168366,3257719,9306,4,TX,1,100,2024-05-14_13-02-24-110255,487378.3831193,
1715671944.692507,3258219,9392,4,TX,1,100,2024-05-14_13-02-24-693769,487378.9666336,
1715671945.523794,3259012,9528,4,TX,1,100,2024-05-14_13-02-25-393449,487379.6663133,
1715671945.971411,3259439,9598,4,TX,1,100,2024-05-14_13-02-25-927041,487380.1999053,
1715671946.718835,3260152,9718,4,TX,1,100,2024-05-14_13-02-26-660540,487380.9334035,
1715671947.261845,3260670,9796,4,TX,1,100,2024-05-14_13-02-27-193631,487381.4664951,
1715671948.094181,3261464,9931,4,TX,1,100,2024-05-14_13-02-27-976816,487382.2496802,
1715671948.525025,3261875,10002,4,TX,1,100,2024-05-14_13-02-28-510187,487382.7830513,
1715671949.259871,3262576,10121,4,TX,1,100,2024-05-14_13-02-29-260145,487383.5330094,
1715671950.531436,3263789,10324,4,TX,1,100,2024-05-14_13-02-30-510013,487384.7828771,
1715671951.126861,3264357,10409,4,TX,1,100,2024-05-14_13-02-31-110242,487385.3831066,
1715671951.761071,3264962,10514,4,TX,1,100,2024-05-14_13-02-31-760440,487386.0333042,
1715671952.386895,3265559,10616,4,TX,1,100,2024-05-14_13-02-32-310386,487386.5832504,
1715671953.166817,3266303,10743,4,TX,1,100,2024-05-14_13-02-33-110243,487387.3831070,
1715671954.542163,3267615,10958,4,TX,1,100,2024-05-14_13-02-34-393524,487388.6663883,
1715671954.961475,3268015,11026,4,TX,1,100,2024-05-14_13-02-34-910207,487389.1830709,
1715671955.804294,3268819,11145,4,TX,1,100,2024-05-14_13-02-35-610737,487389.8836009,
1715671956.140793,3269140,11200,4,TX,1,100,2024-05-14_13-02-36-126984,487390.3998478,
1715671956.894507,3269859,11322,4,TX,1,100,2024-05-14_13-02-36-893728,487391.1665921,
1715671957.504607,3270441,11424,4,TX,1,100,2024-05-14_13-02-37-443755,487391.7166189,
1715671958.213246,3271117,11533,4,TX,1,100,2024-05-14_13-02-38-210675,487392.4835395,
1715671958.843263,3271718,11637,4,TX,1,100,2024-05-14_13-02-38-776863,487393.0497266,
1715671959.565529,3272407,11757,4,TX,1,100,2024-05-14_13-02-39-526722,487393.7995866,
1715671960.147326,3272962,11842,4,TX,1,100,2024-05-14_13-02-40-110369,487394.3832327,
1715671961.207139,3273973,12012,4,TX,1,100,2024-05-14_13-02-40-793735,487395.0665987,
1715671962.081406,3274807,12147,4,TX,1,100,2024-05-14_13-02-42-077097,487396.3499608,
1715671962.713520,3275410,12251,4,TX,1,100,2024-05-14_13-02-42-643725,487396.9165894,
1715671963.457800,3276120,12376,4,TX,1,100,2024-05-14_13-02-43-360365,487397.6332292,
1715671964.617199,3277226,12561,4,TX,1,100,2024-05-14_13-02-44-610493,487398.8833572,
1715671965.167547,3277751,12648,4,TX,1,100,2024-05-14_13-02-45-127095,487399.3999590,
1715671966.000931,3278546,12783,4,TX,1,100,2024-05-14_13-02-45-944011,487400.2168747,
1715671966.537652,3279058,12871,4,TX,1,100,2024-05-14_13-02-46-510361,487400.7832255,
1715671967.194924,3279685,12975,4,TX,1,100,2024-05-14_13-02-47-144293,487401.4171568,
1715671968.447621,3280880,13176,4,TX,1,100,2024-05-14_13-02-48-427137,487402.7000013,
1715671969.814581,3282184,13384,4,TX,1,100,2024-05-14_13-02-49-810536,487404.0833998,
1715671971.062036,3283374,13588,4,TX,1,100,2024-05-14_13-02-51-010180,487405.2830442,
1715671971.605046,3283892,13675,4,TX,1,100,2024-05-14_13-02-51-593995,487405.8668595,
1715671972.436333,3284685,13810,4,TX,1,100,2024-05-14_13-02-52-343755,487406.6166192,
1715671973.002406,3285225,13898,4,TX,1,100,2024-05-14_13-02-52-893625,487407.1664888,
1715671973.618795,3285813,14000,4,TX,1,100,2024-05-14_13-02-53-560518,487407.8333825,
1715671974.173337,3286342,14092,4,TX,1,100,2024-05-14_13-02-54-127173,487408.4000370,
1715671974.921810,3287056,14213,4,TX,1,100,2024-05-14_13-02-54-894049,487409.1669133,
1715671975.549731,3287655,14315,4,TX,1,100,2024-05-14_13-02-55-427186,487409.7000503,
1715671976.179748,3288256,14418,4,TX,1,100,2024-05-14_13-02-56-143651,487410.4165148,
1715671976.634702,3288690,14489,4,TX,1,100,2024-05-14_13-02-56-627320,487410.9001844,
1715671977.459700,3289477,14625,4,TX,1,100,2024-05-14_13-02-57-427237,487411.7001014,
1715671978.096007,3290084,14728,4,TX,1,100,2024-05-14_13-02-57-994173,487412.2670375,
1715671978.786825,3290743,14830,4,TX,1,100,2024-05-14_13-02-58-762057,487413.0349211,
1715671979.408456,3291336,14922,4,TX,1,100,2024-05-14_13-02-59-360527,487413.6333912,
1715671980.157977,3292051,15044,4,TX,1,100,2024-05-14_13-03-00-010371,487414.2832355,
1715671980.568904,3292443,15112,4,TX,1,100,2024-05-14_13-03-00-560626,487414.8334905,
1715671981.326812,3293166,15232,4,TX,1,100,2024-05-14_13-03-01-294149,487415.5670136,
1715671981.867725,3293682,15320,4,TX,1,100,2024-05-14_13-03-01-810569,487416.0834328,
1715671982.688530,3294465,15455,4,TX,1,100,2024-05-14_13-03-02-593707,487416.8665711,
1715671983.126712,3294883,15526,4,TX,1,100,2024-05-14_13-03-03-077210,487417.3500743,
1715671983.904537,3295625,15645,4,TX,1,100,2024-05-14_13-03-03-894320,487418.1671838,
1715671984.414002,3296111,15731,4,TX,1,100,2024-05-14_13-03-04-410231,487418.6830948,
1715671985.146751,3296810,15841,4,TX,1,100,2024-05-14_13-03-05-127320,487419.4001847,
1715671985.804023,3297437,15945,4,TX,1,100,2024-05-14_13-03-05-728014,487420.0008782,
1715671986.432992,3298037,16049,4,TX,1,100,2024-05-14_13-03-06-427924,487420.7007886,
1715671986.957133,3298537,16133,4,TX,1,100,2024-05-14_13-03-06-927338,487421.2002022,
1715671987.941470,3299476,16271,4,TX,1,100,2024-05-14_13-03-07-894362,487422.1672260,
1715671988.497059,3300006,16359,4,TX,1,100,2024-05-14_13-03-08-460549,487422.7334134,
1715671989.154332,3300633,16461,4,TX,1,100,2024-05-14_13-03-09-144199,487423.4170631,
1715671989.774915,3301225,16565,4,TX,1,100,2024-05-14_13-03-09-660645,487423.9335093,
1715671990.551692,3301966,16686,4,TX,1,100,2024-05-14_13-03-10-461033,487424.7338969,
1715671991.719478,3303080,16876,4,TX,1,100,2024-05-14_13-03-11-677586,487425.9504502,
1715671992.259343,3303595,16961,4,TX,1,100,2024-05-14_13-03-12-194231,487426.4670947,
1715671993.343266,3304629,17130,4,TX,1,100,2024-05-14_13-03-13-010944,487427.2838083,
1715671994.283575,3305526,17283,4,TX,1,100,2024-05-14_13-03-14-227304,487428.5001685,
1715671994.810861,3306029,17370,4,TX,1,100,2024-05-14_13-03-14-794614,487429.0674784,
1715671995.607555,3306789,17477,4,TX,1,100,2024-05-14_13-03-15-593993,487429.8668571,
1715671996.877024,3308000,17682,4,TX,1,100,2024-05-14_13-03-16-827395,487431.1002587,
1715671997.410600,3308509,17769,4,TX,1,100,2024-05-14_13-03-17-360416,487431.6332802,
1715671998.144397,3309209,17889,4,TX,1,100,2024-05-14_13-03-18-127955,487432.4008196,
1715671998.666441,3309707,17974,4,TX,1,100,2024-05-14_13-03-18-627902,487432.9007665,
1715672000.189595,3311160,18210,4,TX,1,100,2024-05-14_13-03-19-394231,487433.6670951,
1715672000.206367,3311176,18213,4,TX,1,100,2024-05-14_13-03-19-944108,487434.2169720,
1715672000.811226,3311753,18304,4,TX,1,100,2024-05-14_13-03-20-744002,487435.0168661,
1715672001.248359,3312170,18375,4,TX,1,100,2024-05-14_13-03-21-227249,487435.5001134,
1715672002.119482,3313001,18514,4,TX,1,100,2024-05-14_13-03-22-027403,487436.3002667,
1715672002.634188,3313492,18600,4,TX,1,100,2024-05-14_13-03-22-594911,487436.8677750,
1715672003.379516,3314203,18718,4,TX,1,100,2024-05-14_13-03-23-261153,487437.5340173,
1715672003.915188,3314714,18806,4,TX,1,100,2024-05-14_13-03-23-794588,487438.0674523,
1715672004.648986,3315414,18924,4,TX,1,100,2024-05-14_13-03-24-594384,487438.8672478,
1715672005.207720,3315947,19010,4,TX,1,100,2024-05-14_13-03-25-144849,487439.4177135,
1715672005.949903,3316655,19130,4,TX,1,100,2024-05-14_13-03-25-893999,487440.1668634,
1715672006.436306,3317119,19188,4,TX,1,100,2024-05-14_13-03-26-410675,487440.6835392,
1715672007.190021,3317838,19308,4,TX,1,100,2024-05-14_13-03-27-127621,487441.4004851,
1715672007.712065,3318336,19394,4,TX,1,100,2024-05-14_13-03-27-627517,487441.9003813,
1715672008.444814,3319035,19514,4,TX,1,100,2024-05-14_13-03-28-378226,487442.6510902,
1715672009.714283,3320246,19716,4,TX,1,100,2024-05-14_13-03-29-660863,487443.9337268,
1715672010.998429,3321471,19919,4,TX,1,100,2024-05-14_13-03-30-960700,487445.2335645,
1715672011.477494,3321928,19995,4,TX,1,100,2024-05-14_13-03-31-461099,487445.7339632,
1715672012.324505,3322736,20132,4,TX,1,100,2024-05-14_13-03-32-294141,487446.5670055,
1715672013.284731,3323652,20284,4,TX,1,100,2024-05-14_13-03-32-794256,487447.0671200,
1715672013.608650,3323961,20338,4,TX,1,100,2024-05-14_13-03-33-561139,487447.8340029,
1715672014.139081,3324467,20425,4,TX,1,100,2024-05-14_13-03-34-060938,487448.3338024,
1715672014.835140,3325131,20526,4,TX,1,100,2024-05-14_13-03-34-810854,487449.0837176,
1715672016.109851,3326347,20729,4,TX,1,100,2024-05-14_13-03-36-094280,487450.3671440,
1715672016.661247,3326873,20816,4,TX,1,100,2024-05-14_13-03-36-594104,487450.8669681,
1715672017.537611,3327709,20959,4,TX,1,100,2024-05-14_13-03-37-360621,487451.6334850,
1715672017.911847,3328066,21012,4,TX,1,100,2024-05-14_13-03-37-860940,487452.1338041,
1715672018.752569,3328868,21131,4,TX,1,100,2024-05-14_13-03-38-660905,487452.9337695,
1715672019.495801,3329577,21252,4,TX,1,100,2024-05-14_13-03-39-227253,487453.5001169,
1715672020.048246,3330104,21336,4,TX,1,100,2024-05-14_13-03-39-994279,487454.2671436,
1715672020.560856,3330593,21424,4,TX,1,100,2024-05-14_13-03-40-494181,487454.7670449,
1715672021.310377,3331308,21542,4,TX,1,100,2024-05-14_13-03-41-294028,487455.5668925,
1715672021.839759,3331813,21630,4,TX,1,100,2024-05-14_13-03-41-794203,487456.0670667,
1715672022.612343,3332550,21755,4,TX,1,100,2024-05-14_13-03-42-560961,487456.8338248,
1715672023.786419,3333670,21942,4,TX,1,100,2024-05-14_13-03-43-761054,487458.0339183,
1715672024.317898,3334177,22028,4,TX,1,100,2024-05-14_13-03-44-294293,487458.5671569,
1715672025.193213,3335012,22164,4,TX,1,100,2024-05-14_13-03-45-161003,487459.4338672,
1715672025.810651,3335601,22266,4,TX,1,100,2024-05-14_13-03-45-727495,487460.0003591,
1715672026.451151,3336212,22372,4,TX,1,100,2024-05-14_13-03-46-361067,487460.6339312,
1715672026.996258,3336732,22459,4,TX,1,100,2024-05-14_13-03-46-961472,487461.2343361,
1715672027.726910,3337429,22583,4,TX,1,100,2024-05-14_13-03-47-661244,487461.9341077,
1715672029.110642,3338749,22803,4,TX,1,100,2024-05-14_13-03-48-928379,487463.2012435,
1715672029.540438,3339159,22871,4,TX,1,100,2024-05-14_13-03-49-494312,487463.7671764,
1715672030.315118,3339898,22991,4,TX,1,100,2024-05-14_13-03-50-227612,487464.5004760,
1715672030.827728,3340387,23077,4,TX,1,100,2024-05-14_13-03-50-760970,487465.0338344,
1715672031.681029,3341201,23214,4,TX,1,100,2024-05-14_13-03-51-527946,487465.8008098,
1715672032.102438,3341603,23286,4,TX,1,100,2024-05-14_13-03-52-027787,487466.3006514,
1715672032.855105,3342321,23403,4,TX,1,100,2024-05-14_13-03-52-794244,487467.0671086,
1715672033.430612,3342870,23496,4,TX,1,100,2024-05-14_13-03-53-327571,487467.6004353,
1715672034.191664,3343596,23617,4,TX,1,100,2024-05-14_13-03-54-127816,487468.4006798,
1715672035.361547,3344712,23802,4,TX,1,100,2024-05-14_13-03-55-328157,487469.6010214,
1715672035.988419,3345310,23904,4,TX,1,100,2024-05-14_13-03-55-894944,487470.1678081,
1715672036.744230,3346031,24026,4,TX,1,100,2024-05-14_13-03-56-694824,487470.9676879,
1715672038.008458,3347237,24227,4,TX,1,100,2024-05-14_13-03-57-960925,487472.2337889,
1715672038.564048,3347767,24320,4,TX,1,100,2024-05-14_13-03-58-461095,487472.7339588,
1715672039.225513,3348398,24422,4,TX,1,100,2024-05-14_13-03-59-194595,487473.4674587,
1715672039.729737,3348879,24509,4,TX,1,100,2024-05-14_13-03-59-694647,487473.9675110,
1715672040.696253,3349801,24662,4,TX,1,100,2024-05-14_13-04-00-561410,487474.8342744,
1715672041.887101,3350937,24849,4,TX,1,100,2024-05-14_13-04-01-794812,487476.0676761,
1715672042.409145,3351435,24935,4,TX,1,100,2024-05-14_13-04-02-328789,487476.6016528,
1715672043.133508,3352126,25053,4,TX,1,100,2024-05-14_13-04-03-061423,487477.3342868,
1715672043.942782,3352898,25162,4,TX,1,100,2024-05-14_13-04-03-594625,487477.8674889,
1715672044.362094,3353298,25230,4,TX,1,100,2024-05-14_13-04-04-328290,487478.6011545,
1715672044.894622,3353806,25318,4,TX,1,100,2024-05-14_13-04-04-861786,487479.1346505,
1715672045.659867,3354536,25439,4,TX,1,100,2024-05-14_13-04-05-628233,487479.9010971,
1715672047.019489,3355833,25659,4,TX,1,100,2024-05-14_13-04-06-928409,487481.2012733,
1715672047.650554,3356435,25762,4,TX,1,100,2024-05-14_13-04-07-494587,487481.7674507,
1715672048.236544,3356994,25848,4,TX,1,100,2024-05-14_13-04-08-161349,487482.4342135,
1715672049.666400,3358358,26057,4,TX,1,100,2024-05-14_13-04-09-528671,487483.8015353,
1715672050.204169,3358871,26144,4,TX,1,100,2024-05-14_13-04-10-060898,487484.3337617,
1715672050.968366,3359600,26263,4,TX,1,100,2024-05-14_13-04-10-827715,487485.1005789,
1715672051.431707,3360042,26335,4,TX,1,100,2024-05-14_13-04-11-394286,487485.6671507,
1715672052.151877,3360729,26455,4,TX,1,100,2024-05-14_13-04-12-061252,487486.3341163,
1715672052.685452,3361238,26542,4,TX,1,100,2024-05-14_13-04-12-561415,487486.8342795,
1715672053.446505,3361964,26661,4,TX,1,100,2024-05-14_13-04-13-361154,487487.6340186,
1715672054.700250,3363160,26852,4,TX,1,100,2024-05-14_13-04-14-661387,487488.9342508,
1715672055.229632,3363665,26939,4,TX,1,100,2024-05-14_13-04-15-194525,487489.4673846,
1715672056.071402,3364468,27075,4,TX,1,100,2024-05-14_13-04-15-927860,487490.2007238,
1715672057.253864,3365596,27262,4,TX,1,100,2024-05-14_13-04-16-527817,487490.8006810,
1715672057.277975,3365619,27265,4,TX,1,100,2024-05-14_13-04-17-227905,487491.5007695,
1715672057.794778,3366112,27353,4,TX,1,100,2024-05-14_13-04-17-761288,487492.0341523,
1715672058.563168,3366845,27471,4,TX,1,100,2024-05-14_13-04-18-527903,487492.8007671,
1715672059.093599,3367351,27559,4,TX,1,100,2024-05-14_13-04-19-061303,487493.3341674,
1715672059.809575,3368034,27666,4,TX,1,100,2024-05-14_13-04-19-728004,487494.0008684,
1715672060.359923,3368559,27755,4,TX,1,100,2024-05-14_13-04-20-227929,487494.5007935,
1715672061.128314,3369292,27874,4,TX,1,100,2024-05-14_13-04-21-027943,487495.3008067,
1715672062.393590,3370499,28079,4,TX,1,100,2024-05-14_13-04-22-361170,487496.6340340,
1715672063.035139,3371111,28183,4,TX,1,100,2024-05-14_13-04-22-927950,487497.2008137,
1715672063.682977,3371729,28285,4,TX,1,100,2024-05-14_13-04-23-594463,487497.8673273,
1715672064.217601,3372239,28371,4,TX,1,100,2024-05-14_13-04-24-161076,487498.4339398,
1715672064.947205,3372935,28488,4,TX,1,100,2024-05-14_13-04-24-861451,487499.1343155,
1715672065.468201,3373432,28580,4,TX,1,100,2024-05-14_13-04-25-394554,487499.6674177,
1715672066.258605,3374186,28699,4,TX,1,100,2024-05-14_13-04-26-161313,487500.4341774,
1715672066.873947,3374773,28805,4,TX,1,100,2024-05-14_13-04-26-761421,487501.0342856,
1715672067.518640,3375388,28907,4,TX,1,100,2024-05-14_13-04-27-461241,487501.7341053,
1715672068.171720,3376011,29009,4,TX,1,100,2024-05-14_13-04-27-961198,487502.2340622,
1715672069.018731,3376819,29147,4,TX,1,100,2024-05-14_13-04-28-728043,487503.0009075,
1715672070.156117,3377904,29330,4,TX,1,100,2024-05-14_13-04-30-061507,487504.3343707,
1715672070.740010,3378461,29423,4,TX,1,100,2024-05-14_13-04-30-661966,487504.9348296,
