LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1715670657.410810,2030227.000,4210,1,T1,1,100,37.095
1715670657.542894,2030353.000,4242,1,T1,1,100,37.006
1715670657.676026,2030480.000,4258,1,T1,1,100,37.038
1715670657.811254,2030609.000,4275,1,T1,1,100,36.981
1715670657.943338,2030735.000,4291,1,T1,1,100,36.956
1715670658.074373,2030860.000,4323,1,T1,1,100,36.946
1715670658.208553,2030988.000,4340,1,T1,1,100,36.941
1715670658.340636,2031114.000,4357,1,T1,1,100,36.904
1715670658.473768,2031241.000,4374,1,T1,1,100,36.887
1715670658.608997,2031370.000,4410,1,T1,1,100,36.880
1715670658.742128,2031497.000,4426,1,T1,1,100,36.913
1715670658.876308,2031625.000,4443,1,T1,1,100,36.998
1715670659.009440,2031752.000,4475,1,T1,1,100,36.928
1715670659.141524,2031878.000,4491,1,T1,1,100,36.969
1715670659.272559,2032003.000,4509,1,T1,1,100,37.057
1715670659.406739,2032131.000,4525,1,T1,1,100,37.025
1715670659.539871,2032258.000,4559,1,T1,1,100,37.046
1715670659.674051,2032386.000,4576,1,T1,1,100,36.985
1715670659.807183,2032513.000,4592,1,T1,1,100,36.958
1715670659.941363,2032641.000,4610,1,T1,1,100,36.946
1715670660.074495,2032768.000,4641,1,T1,1,100,37.012
1715670660.205530,2032893.000,4658,1,T1,1,100,36.970
1715670660.336565,2033018.000,4675,1,T1,1,100,36.987
1715670660.469697,2033145.000,4691,1,T1,1,100,36.959
1715670660.602829,2033272.000,4725,1,T1,1,100,36.911
1715670660.738057,2033401.000,4742,1,T1,1,100,36.962
1715670660.870141,2033527.000,4758,1,T1,1,100,36.912
1715670661.003272,2033654.000,4776,1,T1,1,100,36.891
1715670661.138501,2033783.000,4807,1,T1,1,100,36.988
1715670661.270584,2033909.000,4824,1,T1,1,100,36.960
1715670661.401619,2034034.000,4841,1,T1,1,100,36.912
1715670661.534751,2034161.000,4857,1,T1,1,100,36.926
1715670661.666835,2034287.000,4891,1,T1,1,100,36.933
1715670661.799967,2034414.000,4908,1,T1,1,100,36.935
1715670661.935195,2034543.000,4925,1,T1,1,100,37.043
1715670662.068327,2034670.000,4942,1,T1,1,100,36.948
1715670662.202507,2034798.000,4974,1,T1,1,100,36.906
1715670662.335639,2034925.000,4990,1,T1,1,100,36.960
1715670662.467722,2035051.000,5007,1,T1,1,100,36.982
1715670662.597709,2035175.000,5024,1,T1,1,100,36.992
1715670662.731889,2035303.000,5057,1,T1,1,100,36.961
1715670662.865021,2035430.000,5074,1,T1,1,100,36.948
1715670662.999201,2035558.000,5091,1,T1,1,100,36.906
1715670663.132333,2035685.000,5108,1,T1,1,100,36.853
1715670663.266513,2035813.000,5140,1,T1,1,100,36.901
1715670663.399645,2035940.000,5156,1,T1,1,100,36.886
1715670663.531728,2036066.000,5173,1,T1,1,100,37.022
1715670663.662763,2036191.000,5190,1,T1,1,100,37.009
1715670663.795895,2036318.000,5225,1,T1,1,100,37.040
1715670663.929027,2036445.000,5243,1,T1,1,100,37.017
1715670664.064255,2036574.000,5259,1,T1,1,100,37.007
1715670664.196339,2036700.000,5291,1,T1,1,100,37.039
1715670664.329471,2036827.000,5308,1,T1,1,100,37.052
1715670664.465747,2036957.000,5324,1,T1,1,100,36.952
1715670664.597831,2037083.000,5342,1,T1,1,100,36.908
1715670664.728866,2037208.000,5375,1,T1,1,100,36.996
1715670664.860950,2037334.000,5392,1,T1,1,100,36.963
1715670664.993033,2037460.000,5409,1,T1,1,100,36.948
1715670665.126165,2037587.000,5425,1,T1,1,100,37.049
1715670665.261393,2037716.000,5442,1,T1,1,100,37.056
1715670665.394525,2037843.000,5474,1,T1,1,100,36.989
1715670665.528705,2037971.000,5490,1,T1,1,100,36.995
1715670665.661837,2038098.000,5508,1,T1,1,100,36.998
1715670665.793920,2038224.000,5524,1,T1,1,100,36.964
1715670665.923907,2038348.000,5558,1,T1,1,100,36.984
1715670666.058087,2038476.000,5575,1,T1,1,100,36.922
1715670666.191219,2038603.000,5591,1,T1,1,100,36.931
1715670666.325399,2038731.000,5609,1,T1,1,100,36.970
1715670666.458531,2038858.000,5640,1,T1,1,100,37.023
1715670666.592711,2038986.000,5657,1,T1,1,100,37.010
1715670666.726891,2039114.000,5674,1,T1,1,100,37.004
1715670666.858975,2039240.000,5708,1,T1,1,100,36.931
1715670666.990010,2039365.000,5724,1,T1,1,100,36.970
1715670667.123142,2039492.000,5741,1,T1,1,100,36.987
1715670667.254177,2039617.000,5758,1,T1,1,100,36.923
1715670667.389405,2039746.000,5789,1,T1,1,100,36.931
1715670667.521489,2039872.000,5807,1,T1,1,100,37.006
1715670667.654621,2039999.000,5823,1,T1,1,100,37.038
1715670667.790897,2040129.000,5840,1,T1,1,100,37.016
1715670667.922981,2040255.000,5874,1,T1,1,100,36.936
1715670668.054016,2040380.000,5890,1,T1,1,100,36.937
1715670668.185051,2040505.000,5907,1,T1,1,100,36.937
1715670668.317135,2040631.000,5924,1,T1,1,100,36.973
1715670668.450266,2040758.000,5955,1,T1,1,100,37.059
1715670668.585495,2040887.000,5975,1,T1,1,100,37.061
1715670668.718626,2041014.000,5993,1,T1,1,100,37.062
1715670668.852807,2041142.000,6010,1,T1,1,100,36.991
1715670668.985939,2041269.000,6042,1,T1,1,100,36.925
1715670669.119070,2041396.000,6058,1,T1,1,100,37.074
1715670669.249057,2041520.000,6076,1,T1,1,100,37.174
1715670669.383237,2041648.000,6092,1,T1,1,100,37.111
1715670669.516369,2041775.000,6124,1,T1,1,100,37.154
1715670669.650549,2041903.000,6141,1,T1,1,100,36.996
1715670669.783681,2042030.000,6159,1,T1,1,100,36.963
1715670669.917861,2042158.000,6177,1,T1,1,100,36.948
1715670670.052041,2042286.000,6208,1,T1,1,100,37.013
1715670670.185173,2042413.000,6224,1,T1,1,100,36.935
1715670670.316208,2042538.000,6242,1,T1,1,100,36.901
1715670670.449340,2042665.000,6258,1,T1,1,100,36.957
1715670670.580375,2042790.000,6292,1,T1,1,100,36.981
1715670670.715603,2042919.000,6309,1,T1,1,100,37.027
1715670670.847687,2043045.000,6325,1,T1,1,100,36.976
1715670670.980819,2043172.000,6343,1,T1,1,100,36.954
1715670671.117095,2043302.000,6359,1,T1,1,100,37.016
1715670671.249179,2043428.000,6393,1,T1,1,100,36.936
1715670671.380214,2043553.000,6410,1,T1,1,100,37.043
1715670671.511249,2043678.000,6426,1,T1,1,100,36.877
1715670671.643333,2043804.000,6444,1,T1,1,100,36.911
1715670671.776465,2043931.000,6475,1,T1,1,100,36.997
1715670671.911693,2044060.000,6492,1,T1,1,100,36.928
1715670672.044825,2044187.000,6509,1,T1,1,100,36.791
1715670672.179005,2044315.000,6543,1,T1,1,100,36.839
1715670672.312137,2044442.000,6559,1,T1,1,100,37.001
1715670672.445268,2044569.000,6576,1,T1,1,100,36.965
1715670672.575255,2044693.000,6593,1,T1,1,100,36.985
1715670672.709435,2044821.000,6624,1,T1,1,100,37.064
1715670672.842567,2044948.000,6642,1,T1,1,100,36.992
1715670672.976747,2045076.000,6658,1,T1,1,100,36.997
1715670673.109879,2045203.000,6675,1,T1,1,100,37.034
1715670673.244059,2045331.000,6709,1,T1,1,100,36.944
1715670673.378239,2045459.000,6725,1,T1,1,100,36.976
1715670673.511371,2045586.000,6742,1,T1,1,100,37.025
1715670673.642406,2045711.000,6761,1,T1,1,100,37.011
1715670673.774490,2045837.000,6792,1,T1,1,100,37.076
1715670673.905525,2045962.000,6810,1,T1,1,100,36.997
1715670674.040753,2046091.000,6826,1,T1,1,100,36.892
1715670674.172837,2046217.000,6843,1,T1,1,100,36.989
1715670674.305969,2046344.000,6875,1,T1,1,100,36.889
1715670674.442245,2046474.000,6893,1,T1,1,100,37.023
1715670674.574329,2046600.000,6911,1,T1,1,100,36.974
1715670674.705364,2046725.000,6927,1,T1,1,100,36.989
1715670674.836399,2046850.000,6959,1,T1,1,100,36.995
1715670674.968483,2046976.000,6976,1,T1,1,100,36.962
1715670675.101615,2047103.000,6992,1,T1,1,100,36.984
1715670675.236843,2047232.000,7010,1,T1,1,100,37.099
1715670675.369975,2047359.000,7041,1,T1,1,100,36.972
1715670675.504155,2047487.000,7059,1,T1,1,100,37.023
1715670675.637287,2047614.000,7077,1,T1,1,100,36.939
1715670675.771467,2047742.000,7093,1,T1,1,100,37.045
1715670675.901454,2047866.000,7125,1,T1,1,100,37.090
1715670676.035634,2047994.000,7142,1,T1,1,100,37.039
1715670676.168766,2048121.000,7158,1,T1,1,100,37.052
1715670676.302946,2048249.000,7176,1,T1,1,100,36.987
1715670676.436077,2048376.000,7209,1,T1,1,100,36.959
1715670676.570257,2048504.000,7226,1,T1,1,100,36.911
1715670676.704437,2048632.000,7243,1,T1,1,100,36.891
1715670676.837569,2048759.000,7259,1,T1,1,100,36.882
1715670676.968605,2048884.000,7276,1,T1,1,100,36.913
1715670677.100688,2049010.000,7307,1,T1,1,100,36.927
1715670677.231723,2049135.000,7324,1,T1,1,100,36.933
1715670677.366952,2049264.000,7341,1,T1,1,100,36.936
1715670677.499035,2049390.000,7357,1,T1,1,100,36.937
1715670677.632167,2049517.000,7391,1,T1,1,100,36.866
1715670677.768444,2049647.000,7408,1,T1,1,100,36.907
1715670677.900527,2049773.000,7425,1,T1,1,100,36.995
1715670678.031562,2049898.000,7442,1,T1,1,100,37.033
1715670678.162598,2050023.000,7458,1,T1,1,100,36.873
1715670678.294681,2050149.000,7490,1,T1,1,100,37.016
1715670678.427813,2050276.000,7507,1,T1,1,100,36.971
1715670678.563041,2050405.000,7524,1,T1,1,100,37.023
1715670678.696173,2050532.000,7543,1,T1,1,100,37.045
1715670678.830353,2050660.000,7577,1,T1,1,100,36.842
1715670678.963485,2050787.000,7593,1,T1,1,100,36.932
1715670679.097665,2050915.000,7610,1,T1,1,100,36.970
1715670679.227652,2051039.000,7626,1,T1,1,100,36.952
1715670679.361832,2051167.000,7658,1,T1,1,100,36.979
1715670679.493916,2051293.000,7675,1,T1,1,100,36.956
1715670679.628096,2051421.000,7692,1,T1,1,100,36.910
1715670679.761227,2051548.000,7709,1,T1,1,100,36.996
1715670679.895407,2051676.000,7743,1,T1,1,100,36.928
1715670680.029588,2051804.000,7759,1,T1,1,100,36.933
1715670680.162719,2051931.000,7776,1,T1,1,100,36.971
1715670680.293755,2052056.000,7793,1,T1,1,100,37.023
1715670680.424790,2052181.000,7824,1,T1,1,100,36.939
1715670680.555825,2052306.000,7842,1,T1,1,100,37.009
1715670680.691053,2052435.000,7858,1,T1,1,100,36.968
1715670680.823137,2052561.000,7875,1,T1,1,100,36.951
1715670680.956269,2052688.000,7909,1,T1,1,100,36.943
1715670681.092545,2052818.000,7925,1,T1,1,100,37.046
1715670681.224629,2052944.000,7943,1,T1,1,100,36.949
1715670681.355664,2053069.000,7959,1,T1,1,100,36.943
1715670681.486699,2053194.000,7991,1,T1,1,100,36.975
1715670681.618783,2053320.000,8008,1,T1,1,100,36.989
1715670681.751915,2053447.000,8024,1,T1,1,100,36.889
1715670681.887143,2053576.000,8041,1,T1,1,100,37.058
1715670682.020275,2053703.000,8075,1,T1,1,100,37.096
1715670682.154455,2053831.000,8091,1,T1,1,100,36.971
1715670682.287586,2053958.000,8109,1,T1,1,100,36.916
1715670682.421767,2054086.000,8140,1,T1,1,100,36.999
1715670682.551754,2054210.000,8157,1,T1,1,100,37.071
1715670682.685934,2054338.000,8174,1,T1,1,100,36.995
1715670682.818017,2054464.000,8190,1,T1,1,100,36.892
1715670682.952197,2054592.000,8222,1,T1,1,100,37.024
1715670683.085329,2054719.000,8241,1,T1,1,100,37.081
1715670683.219509,2054847.000,8258,1,T1,1,100,36.822
1715670683.353689,2054975.000,8275,1,T1,1,100,36.959
1715670683.486821,2055102.000,8307,1,T1,1,100,36.876
1715670683.617856,2055227.000,8325,1,T1,1,100,36.911
1715670683.749940,2055353.000,8342,1,T1,1,100,36.997
1715670683.880975,2055478.000,8359,1,T1,1,100,37.034
1715670684.016203,2055607.000,8376,1,T1,1,100,36.979
1715670684.148287,2055733.000,8410,1,T1,1,100,36.991
1715670684.281419,2055860.000,8426,1,T1,1,100,36.961
1715670684.417695,2055990.000,8443,1,T1,1,100,36.912
1715670684.549779,2056116.000,8475,1,T1,1,100,36.962
1715670684.680814,2056241.000,8491,1,T1,1,100,36.948
1715670684.811849,2056366.000,8508,1,T1,1,100,37.013
1715670684.943933,2056492.000,8525,1,T1,1,100,36.935
1715670685.077065,2056619.000,8556,1,T1,1,100,37.007
1715670685.212293,2056748.000,8576,1,T1,1,100,36.932
1715670685.345425,2056875.000,8592,1,T1,1,100,36.935
1715670685.479605,2057003.000,8609,1,T1,1,100,36.937
1715670685.613785,2057131.000,8641,1,T1,1,100,36.902
1715670685.747965,2057259.000,8657,1,T1,1,100,37.028
1715670685.877952,2057383.000,8675,1,T1,1,100,37.012
1715670686.012132,2057511.000,8691,1,T1,1,100,36.899
1715670686.144215,2057637.000,8708,1,T1,1,100,36.850
1715670686.278395,2057765.000,8742,1,T1,1,100,36.971
1715670686.411527,2057892.000,8758,1,T1,1,100,36.987
1715670686.545707,2058020.000,8776,1,T1,1,100,36.959
1715670686.679887,2058148.000,8792,1,T1,1,100,36.911
1715670686.813019,2058275.000,8824,1,T1,1,100,36.997
1715670686.944054,2058400.000,8841,1,T1,1,100,36.928
1715670687.075090,2058525.000,8857,1,T1,1,100,37.040
1715670687.206125,2058650.000,8875,1,T1,1,100,37.088
1715670687.341353,2058779.000,8906,1,T1,1,100,37.038
1715670687.474485,2058906.000,8924,1,T1,1,100,37.052
1715670687.607617,2059033.000,8942,1,T1,1,100,36.987
1715670687.743893,2059163.000,8958,1,T1,1,100,36.959
1715670687.875977,2059289.000,8990,1,T1,1,100,37.018
1715670688.007012,2059414.000,9007,1,T1,1,100,37.008
1715670688.138047,2059539.000,9023,1,T1,1,100,36.861
1715670688.270131,2059665.000,9041,1,T1,1,100,36.763
1715670688.403263,2059792.000,9074,1,T1,1,100,36.826
1715670688.538491,2059921.000,9091,1,T1,1,100,37.031
1715670688.671623,2060048.000,9110,1,T1,1,100,37.014
1715670688.805803,2060176.000,9126,1,T1,1,100,36.970
1715670688.939983,2060304.000,9158,1,T1,1,100,36.987
1715670689.074163,2060432.000,9175,1,T1,1,100,36.888
1715670689.204150,2060556.000,9192,1,T1,1,100,36.881
1715670689.338330,2060684.000,9209,1,T1,1,100,36.913
1715670689.469365,2060809.000,9241,1,T1,1,100,36.891
1715670689.603545,2060937.000,9259,1,T1,1,100,36.882
1715670689.736677,2061064.000,9276,1,T1,1,100,36.949
1715670689.870857,2061192.000,9293,1,T1,1,100,36.978
1715670690.005037,2061320.000,9324,1,T1,1,100,36.849
1715670690.138169,2061447.000,9341,1,T1,1,100,36.970
1715670690.269204,2061572.000,9358,1,T1,1,100,36.952
1715670690.399191,2061696.000,9375,1,T1,1,100,36.908
1715670690.531275,2061822.000,9407,1,T1,1,100,37.031
1715670690.666503,2061951.000,9423,1,T1,1,100,36.943
1715670690.798587,2062077.000,9442,1,T1,1,100,36.940
1715670690.931719,2062204.000,9459,1,T1,1,100,36.903
1715670691.067995,2062334.000,9476,1,T1,1,100,36.887
1715670691.200079,2062460.000,9508,1,T1,1,100,36.951
1715670691.332162,2062586.000,9524,1,T1,1,100,36.837
1715670691.463197,2062711.000,9541,1,T1,1,100,36.929
1715670691.595281,2062837.000,9558,1,T1,1,100,36.863
1715670691.728413,2062964.000,9591,1,T1,1,100,37.012
1715670691.863641,2063093.000,9609,1,T1,1,100,37.041
1715670691.996773,2063220.000,9625,1,T1,1,100,37.159
1715670692.130953,2063348.000,9657,1,T1,1,100,36.892
1715670692.266181,2063477.000,9674,1,T1,1,100,36.882
1715670692.400361,2063605.000,9690,1,T1,1,100,36.878
1715670692.530348,2063729.000,9708,1,T1,1,100,36.876
1715670692.664528,2063857.000,9739,1,T1,1,100,36.911
1715670692.795563,2063982.000,9756,1,T1,1,100,36.855
1715670692.929744,2064110.000,9775,1,T1,1,100,36.866
1715670693.062876,2064237.000,9791,1,T1,1,100,36.942
1715670693.197056,2064365.000,9823,1,T1,1,100,36.762
1715670693.331236,2064493.000,9840,1,T1,1,100,36.791
1715670693.464367,2064620.000,9856,1,T1,1,100,36.945
1715670693.596451,2064746.000,9876,1,T1,1,100,36.870
1715670693.726438,2064870.000,9907,1,T1,1,100,36.944
1715670693.859570,2064997.000,9924,1,T1,1,100,37.047
1715670693.994798,2065126.000,9943,1,T1,1,100,37.020
1715670694.126882,2065252.000,9959,1,T1,1,100,36.902
1715670694.260013,2065379.000,9991,1,T1,1,100,37.029
1715670694.396290,2065509.000,10008,1,T1,1,100,36.906
1715670694.528373,2065635.000,10025,1,T1,1,100,36.888
1715670694.660457,2065761.000,10042,1,T1,1,100,36.987
1715670694.791492,2065886.000,10074,1,T1,1,100,36.994
1715670694.923576,2066012.000,10090,1,T1,1,100,36.998
1715670695.055659,2066138.000,10109,1,T1,1,100,36.928
1715670695.190887,2066267.000,10126,1,T1,1,100,36.933
1715670695.324019,2066394.000,10157,1,T1,1,100,36.900
1715670695.458200,2066522.000,10174,1,T1,1,100,36.780
1715670695.593428,2066651.000,10191,1,T1,1,100,36.905
1715670695.727608,2066779.000,10208,1,T1,1,100,36.852
1715670695.857595,2066903.000,10240,1,T1,1,100,36.936
1715670695.990726,2067030.000,10256,1,T1,1,100,36.901
1715670696.121762,2067155.000,10275,1,T1,1,100,36.886
1715670696.255942,2067283.000,10292,1,T1,1,100,36.951
1715670696.389074,2067410.000,10323,1,T1,1,100,36.908
1715670696.523254,2067538.000,10341,1,T1,1,100,36.925
1715670696.657434,2067666.000,10357,1,T1,1,100,36.826
1715670696.790566,2067793.000,10374,1,T1,1,100,36.960
1715670696.922649,2067919.000,10406,1,T1,1,100,36.947
1715670697.052636,2068043.000,10422,1,T1,1,100,36.906
1715670697.185768,2068170.000,10440,1,T1,1,100,36.995
1715670697.320996,2068299.000,10458,1,T1,1,100,37.033
1715670697.453080,2068425.000,10490,1,T1,1,100,37.014
1715670697.586211,2068552.000,10507,1,T1,1,100,37.006
1715670697.722488,2068682.000,10523,1,T1,1,100,37.074
1715670697.854572,2068808.000,10541,1,T1,1,100,36.996
1715670697.987704,2068935.000,10572,1,T1,1,100,36.928
1715670698.118739,2069060.000,10588,1,T1,1,100,37.004
1715670698.250822,2069186.000,10608,1,T1,1,100,36.931
1715670698.381857,2069311.000,10624,1,T1,1,100,36.935
1715670698.517086,2069440.000,10658,1,T1,1,100,36.972
1715670698.650218,2069567.000,10675,1,T1,1,100,37.023
1715670698.784398,2069695.000,10691,1,T1,1,100,36.975
1715670698.919626,2069824.000,10709,1,T1,1,100,37.024
1715670699.053806,2069952.000,10725,1,T1,1,100,36.975
1715670699.183793,2070076.000,10757,1,T1,1,100,36.989
1715670699.315876,2070202.000,10774,1,T1,1,100,37.066
1715670699.446912,2070327.000,10792,1,T1,1,100,36.993
1715670699.581092,2070455.000,10810,1,T1,1,100,37.033
1715670699.714224,2070582.000,10841,1,T1,1,100,36.979
1715670699.848404,2070710.000,10858,1,T1,1,100,36.884
1715670699.982584,2070838.000,10875,1,T1,1,100,36.879
1715670700.115716,2070965.000,10907,1,T1,1,100,36.948
1715670700.248847,2071092.000,10923,1,T1,1,100,37.013
1715670700.378834,2071216.000,10942,1,T1,1,100,37.006
1715670700.511966,2071343.000,10959,1,T1,1,100,37.002
1715670700.647194,2071472.000,10990,1,T1,1,100,36.966
1715670700.779278,2071598.000,11008,1,T1,1,100,37.021
1715670700.912410,2071725.000,11024,1,T1,1,100,36.973
1715670701.048687,2071855.000,11041,1,T1,1,100,36.953
1715670701.181818,2071982.000,11073,1,T1,1,100,36.909
1715670701.314950,2072109.000,11091,1,T1,1,100,36.890
1715670701.445985,2072234.000,11108,1,T1,1,100,36.846
1715670701.578069,2072360.000,11125,1,T1,1,100,36.898
1715670701.708056,2072484.000,11142,1,T1,1,100,36.991
1715670701.843284,2072613.000,11174,1,T1,1,100,36.890
1715670701.976416,2072740.000,11190,1,T1,1,100,36.811
1715670702.110596,2072868.000,11207,1,T1,1,100,36.953
1715670702.245824,2072997.000,11239,1,T1,1,100,37.015
1715670702.380004,2073125.000,11257,1,T1,1,100,36.971
1715670702.509991,2073249.000,11275,1,T1,1,100,36.952
1715670702.642075,2073375.000,11291,1,T1,1,100,36.979
1715670702.773110,2073500.000,11323,1,T1,1,100,36.956
1715670702.907290,2073628.000,11340,1,T1,1,100,36.981
1715670703.040422,2073755.000,11356,1,T1,1,100,37.027
1715670703.174602,2073883.000,11374,1,T1,1,100,37.047
1715670703.308782,2074011.000,11405,1,T1,1,100,37.056
1715670703.441914,2074138.000,11423,1,T1,1,100,36.989
1715670703.576094,2074266.000,11443,1,T1,1,100,37.031
1715670703.706081,2074390.000,11459,1,T1,1,100,36.978
1715670703.839213,2074517.000,11491,1,T1,1,100,36.849
1715670703.974441,2074646.000,11508,1,T1,1,100,36.970
1715670704.106524,2074772.000,11524,1,T1,1,100,36.916
1715670704.239656,2074899.000,11542,1,T1,1,100,37.035
1715670704.375933,2075029.000,11575,1,T1,1,100,36.944
1715670704.510113,2075157.000,11592,1,T1,1,100,36.869
1715670704.643245,2075284.000,11609,1,T1,1,100,36.873
1715670704.774280,2075409.000,11625,1,T1,1,100,37.016
1715670704.906363,2075535.000,11657,1,T1,1,100,36.936
1715670705.036350,2075659.000,11674,1,T1,1,100,36.901
1715670705.171579,2075788.000,11691,1,T1,1,100,36.993
1715670705.304711,2075915.000,11710,1,T1,1,100,36.961
1715670705.438891,2076043.000,11742,1,T1,1,100,36.877
1715670705.574119,2076172.000,11758,1,T1,1,100,36.947
1715670705.708299,2076300.000,11775,1,T1,1,100,36.871
1715670705.838286,2076424.000,11792,1,T1,1,100,36.838
1715670705.970370,2076550.000,11823,1,T1,1,100,36.894
1715670706.101405,2076675.000,11840,1,T1,1,100,36.883
1715670706.235585,2076803.000,11857,1,T1,1,100,36.808
1715670706.368717,2076930.000,11876,1,T1,1,100,36.881
1715670706.502897,2077058.000,11908,1,T1,1,100,36.878
1715670706.637077,2077186.000,11924,1,T1,1,100,36.947
1715670706.770209,2077313.000,11941,1,T1,1,100,36.906
1715670706.904389,2077441.000,11958,1,T1,1,100,37.101
1715670707.034376,2077565.000,11989,1,T1,1,100,37.044
1715670707.167507,2077692.000,12007,1,T1,1,100,36.983
1715670707.302736,2077821.000,12023,1,T1,1,100,36.993
1715670707.434819,2077947.000,12040,1,T1,1,100,37.032
1715670707.567951,2078074.000,12074,1,T1,1,100,37.014
1715670707.704228,2078204.000,12090,1,T1,1,100,36.864
1715670707.837359,2078331.000,12108,1,T1,1,100,36.870
1715670707.970491,2078458.000,12124,1,T1,1,100,37.015
1715670708.101526,2078583.000,12156,1,T1,1,100,36.971
1715670708.233610,2078709.000,12173,1,T1,1,100,36.952
1715670708.363597,2078833.000,12189,1,T1,1,100,36.908
1715670708.498825,2078962.000,12207,1,T1,1,100,36.925
1715670708.631957,2079089.000,12242,1,T1,1,100,36.967
1715670708.766137,2079217.000,12258,1,T1,1,100,36.950
1715670708.901366,2079346.000,12276,1,T1,1,100,37.014
1715670709.035546,2079474.000,12292,1,T1,1,100,36.935
1715670709.165533,2079598.000,12324,1,T1,1,100,36.972
